scale_factor;engine;query;cache_mode;run_index;elapsed_ms;record_count
SF03;neo4j;Q02;cold;7;2709,328;2
SF03;neo4j;Q02;cold;8;2591,769;2
SF03;neo4j;Q02;cold;9;2699,914;2
SF03;neo4j;Q02;cold;10;2762,935;2
SF03;neo4j;Q02;cold;11;2639,570;2
SF03;neo4j;Q02;cold;12;2645,561;2
SF03;neo4j;Q02;cold;13;2689,440;2
SF03;neo4j;Q02;cold;14;2723,643;2
SF03;neo4j;Q02;cold;15;2659,487;2
SF03;neo4j;Q02;cold;16;2624,941;2
SF03;neo4j;Q02;cold;17;2664,099;2
SF03;neo4j;Q02;cold;18;2664,625;2
SF03;neo4j;Q02;cold;19;2620,754;2
SF03;neo4j;Q02;cold;20;2658,645;2
SF03;neo4j;Q02;cold;21;2712,639;2
SF03;neo4j;Q02;cold;22;2627,406;2
SF03;neo4j;Q02;cold;23;2670,068;2
SF03;neo4j;Q02;cold;24;2684,432;2
SF03;neo4j;Q02;cold;25;2661,051;2
SF03;neo4j;Q02;cold;26;2740,828;2
SF03;neo4j;Q02;cold;27;2669,092;2
SF03;neo4j;Q02;cold;28;2755,961;2
SF03;neo4j;Q02;cold;29;2599,294;2
SF03;neo4j;Q02;cold;30;2650,235;2
SF03;gql;Q02;cold;1;2725,724;2
SF03;gql;Q02;cold;2;2642,900;2
SF03;gql;Q02;cold;3;2721,296;2
SF03;gql;Q02;cold;4;2692,669;2
SF03;gql;Q02;cold;5;2686,201;2
SF03;gql;Q02;cold;6;2713,407;2
SF03;gql;Q02;cold;7;2679,288;2
SF03;gql;Q02;cold;8;2617,501;2
SF03;gql;Q02;cold;9;2644,450;2
SF03;gql;Q02;cold;10;2678,633;2
SF03;gql;Q02;cold;11;2619,609;2
SF03;gql;Q02;cold;12;2648,770;2
SF03;gql;Q02;cold;13;2630,647;2
SF03;gql;Q02;cold;14;2770,375;2
SF03;gql;Q02;cold;15;2662,677;2
SF03;gql;Q02;cold;16;2725,888;2
SF03;gql;Q02;cold;17;2623,310;2
SF03;gql;Q02;cold;18;2628,594;2
SF03;gql;Q02;cold;19;2604,161;2
SF03;gql;Q02;cold;20;2598,463;2
SF03;gql;Q02;cold;21;2762,777;2
SF03;gql;Q02;cold;22;2665,202;2
SF03;gql;Q02;cold;23;2617,886;2
SF03;gql;Q02;cold;24;2624,038;2
SF03;gql;Q02;cold;25;2610,094;2
SF03;gql;Q02;cold;26;3031,002;2
SF03;gql;Q02;cold;27;2737,514;2
SF03;gql;Q02;cold;28;2634,683;2
SF03;gql;Q02;cold;29;2608,371;2
SF03;gql;Q02;cold;30;2749,104;2
SF03;fuseki;Q03;cold;1;1507,504;10
SF03;fuseki;Q03;cold;2;1590,441;10
SF03;fuseki;Q03;cold;3;1555,849;10
SF03;fuseki;Q03;cold;4;1517,308;10
SF03;fuseki;Q03;cold;5;1593,682;10
SF03;fuseki;Q03;cold;6;1608,801;10
SF03;fuseki;Q03;cold;7;1505,781;10
SF03;fuseki;Q03;cold;8;1499,893;10
SF03;fuseki;Q03;cold;9;1580,003;10
SF03;fuseki;Q03;cold;10;1526,949;10
SF03;fuseki;Q03;cold;11;1752,453;10
SF03;fuseki;Q03;cold;12;1697,744;10
SF03;fuseki;Q03;cold;13;1610,942;10
SF03;fuseki;Q03;cold;14;1566,056;10
SF03;fuseki;Q03;cold;15;1557,673;10
SF03;fuseki;Q03;cold;16;1608,212;10
SF03;fuseki;Q03;cold;17;1530,444;10
SF03;fuseki;Q03;cold;18;1534,204;10
SF03;fuseki;Q03;cold;19;1529,783;10
SF03;fuseki;Q03;cold;20;1577,569;10
SF03;fuseki;Q03;cold;21;1523,613;10
SF03;fuseki;Q03;cold;22;1567,112;10
SF03;fuseki;Q03;cold;23;1635,293;10
SF03;fuseki;Q03;cold;24;1778,307;10
SF03;fuseki;Q03;cold;25;1564,796;10
SF03;fuseki;Q03;cold;26;1528,177;10
SF03;fuseki;Q03;cold;27;1546,930;10
SF03;fuseki;Q03;cold;28;1516,841;10
SF03;fuseki;Q03;cold;29;1519,884;10
SF03;fuseki;Q03;cold;30;1623,724;10
SF03;neo4j;Q03;cold;1;3088,424;10
SF03;neo4j;Q03;cold;2;2888,701;10
SF03;neo4j;Q03;cold;3;2849,670;10
SF03;neo4j;Q03;cold;4;2818,011;10
SF03;neo4j;Q03;cold;5;2938,455;10
SF03;neo4j;Q03;cold;6;2759,377;10
SF03;neo4j;Q03;cold;7;2844,414;10
SF03;neo4j;Q03;cold;8;2903,786;10
SF03;neo4j;Q03;cold;9;2809,051;10
SF03;neo4j;Q03;cold;10;2897,214;10
SF03;neo4j;Q03;cold;11;3003,443;10
SF03;neo4j;Q03;cold;12;2864,479;10
SF03;neo4j;Q03;cold;13;2870,630;10
SF03;neo4j;Q03;cold;14;2833,926;10
SF03;neo4j;Q03;cold;15;2897,392;10
SF03;neo4j;Q03;cold;16;2873,794;10
SF03;neo4j;Q03;cold;17;2907,412;10
SF03;neo4j;Q03;cold;18;2818,997;10
SF03;neo4j;Q03;cold;19;2765,378;10
SF03;neo4j;Q03;cold;20;2792,723;10
SF03;neo4j;Q03;cold;21;2757,550;10
SF03;neo4j;Q03;cold;22;2870,695;10
SF03;neo4j;Q03;cold;23;2925,421;10
SF03;neo4j;Q03;cold;24;2813,690;10
SF03;neo4j;Q03;cold;25;2790,829;10
SF03;neo4j;Q03;cold;26;2900,544;10
SF03;neo4j;Q03;cold;27;2827,559;10
SF03;neo4j;Q03;cold;28;2825,680;10
SF03;neo4j;Q03;cold;29;2790,343;10
SF03;neo4j;Q03;cold;30;2852,047;10
SF03;gql;Q03;cold;1;2836,841;10
SF03;gql;Q03;cold;2;2949,456;10
SF03;gql;Q03;cold;3;2859,722;10
SF03;gql;Q03;cold;4;2867,276;10
SF03;gql;Q03;cold;5;2763,180;10
SF03;gql;Q03;cold;6;2787,658;10
SF03;gql;Q03;cold;7;2865,793;10
SF03;gql;Q03;cold;8;2876,693;10
SF03;gql;Q03;cold;9;2838,113;10
SF03;gql;Q03;cold;10;3030,795;10
SF03;gql;Q03;cold;11;2908,678;10
SF03;gql;Q03;cold;12;2804,766;10
SF03;gql;Q03;cold;13;2863,584;10
SF03;gql;Q03;cold;14;2799,212;10
SF03;gql;Q03;cold;15;2840,259;10
SF03;gql;Q03;cold;16;2878,940;10
SF03;gql;Q03;cold;17;2733,765;10
SF03;gql;Q03;cold;18;2794,528;10
SF03;gql;Q03;cold;19;2862,525;10
SF03;gql;Q03;cold;20;2937,086;10
SF03;gql;Q03;cold;21;2829,016;10
SF03;gql;Q03;cold;22;2894,194;10
SF03;gql;Q03;cold;23;2899,293;10
SF03;gql;Q03;cold;24;2912,654;10
SF03;gql;Q03;cold;25;2810,536;10
SF03;gql;Q03;cold;26;2886,658;10
SF03;gql;Q03;cold;27;2828,278;10
SF03;gql;Q03;cold;28;2861,276;10
SF03;gql;Q03;cold;29;2831,817;10
SF03;gql;Q03;cold;30;2807,918;10
SF03;fuseki;Q04;cold;1;572,007;10
SF03;fuseki;Q04;cold;2;530,290;10
SF03;fuseki;Q04;cold;3;528,412;10
SF03;fuseki;Q04;cold;4;557,578;10
SF03;fuseki;Q04;cold;5;523,706;10
SF03;fuseki;Q04;cold;6;516,598;10
SF03;fuseki;Q04;cold;7;514,577;10
SF03;fuseki;Q04;cold;8;540,587;10
SF03;fuseki;Q04;cold;9;600,269;10
SF03;fuseki;Q04;cold;10;639,310;10
SF03;fuseki;Q04;cold;11;550,984;10
SF03;fuseki;Q04;cold;12;566,159;10
SF03;fuseki;Q04;cold;13;521,308;10
SF03;fuseki;Q04;cold;14;517,260;10
SF03;fuseki;Q04;cold;15;557,872;10
SF03;fuseki;Q04;cold;16;516,774;10
SF03;fuseki;Q04;cold;17;499,457;10
SF03;fuseki;Q04;cold;18;548,866;10
SF03;fuseki;Q04;cold;19;513,369;10
SF03;fuseki;Q04;cold;20;543,298;10
SF03;fuseki;Q04;cold;21;522,252;10
SF03;fuseki;Q04;cold;22;543,583;10
SF03;fuseki;Q04;cold;23;556,125;10
SF03;fuseki;Q04;cold;24;577,316;10
SF03;fuseki;Q04;cold;25;518,061;10
SF03;fuseki;Q04;cold;26;519,082;10
SF03;fuseki;Q04;cold;27;647,752;10
SF03;fuseki;Q04;cold;28;490,857;10
SF03;fuseki;Q04;cold;29;563,392;10
SF03;fuseki;Q04;cold;30;521,978;10
SF03;neo4j;Q04;cold;1;2685,602;10
SF03;neo4j;Q04;cold;2;2361,329;10
SF03;neo4j;Q04;cold;3;2473,098;10
SF03;neo4j;Q04;cold;4;2404,772;10
SF03;neo4j;Q04;cold;5;2357,766;10
SF03;neo4j;Q04;cold;6;2361,169;10
SF03;neo4j;Q04;cold;7;2381,439;10
SF03;neo4j;Q04;cold;8;2447,928;10
SF03;neo4j;Q04;cold;9;2453,048;10
SF03;neo4j;Q04;cold;10;2404,814;10
SF03;neo4j;Q04;cold;11;2426,404;10
SF03;neo4j;Q04;cold;12;2508,785;10
SF03;neo4j;Q04;cold;13;2451,388;10
SF03;neo4j;Q04;cold;14;2390,026;10
SF03;neo4j;Q04;cold;15;2423,632;10
SF03;neo4j;Q04;cold;16;2360,719;10
SF03;neo4j;Q04;cold;17;2367,886;10
SF03;neo4j;Q04;cold;18;2416,685;10
SF03;neo4j;Q04;cold;19;2459,862;10
SF03;neo4j;Q04;cold;20;2526,108;10
SF03;neo4j;Q04;cold;21;2442,657;10
SF03;neo4j;Q04;cold;22;2375,989;10
SF03;neo4j;Q04;cold;23;2424,826;10
SF03;neo4j;Q04;cold;24;2439,689;10
SF03;neo4j;Q04;cold;25;2385,992;10
SF03;neo4j;Q04;cold;26;2397,150;10
SF03;neo4j;Q04;cold;27;2364,651;10
SF03;neo4j;Q04;cold;28;2469,213;10
SF03;neo4j;Q04;cold;29;2423,324;10
SF03;neo4j;Q04;cold;30;2366,360;10
SF03;gql;Q04;cold;1;2396,146;10
SF03;gql;Q04;cold;2;2386,474;10
SF03;gql;Q04;cold;3;2391,651;10
SF03;gql;Q04;cold;4;2397,953;10
SF03;gql;Q04;cold;5;2587,165;10
SF03;gql;Q04;cold;6;2323,197;10
SF03;gql;Q04;cold;7;2351,185;10
SF03;gql;Q04;cold;8;2393,059;10
SF03;gql;Q04;cold;9;2399,360;10
SF03;gql;Q04;cold;10;2452,331;10
SF03;gql;Q04;cold;11;2542,287;10
SF03;gql;Q04;cold;12;2423,905;10
SF03;gql;Q04;cold;13;2523,331;10
SF03;gql;Q04;cold;14;2435,657;10
SF03;gql;Q04;cold;15;2414,685;10
SF03;gql;Q04;cold;16;2403,294;10
SF03;gql;Q04;cold;17;2478,018;10
SF03;gql;Q04;cold;18;2429,586;10
SF03;gql;Q04;cold;19;2446,741;10
SF03;gql;Q04;cold;20;2358,714;10
SF03;gql;Q04;cold;21;2424,646;10
SF03;gql;Q04;cold;22;2418,585;10
SF03;gql;Q04;cold;23;2431,041;10
SF03;gql;Q04;cold;24;2440,726;10
SF03;gql;Q04;cold;25;2438,087;10
SF03;gql;Q04;cold;26;2521,363;10
SF03;gql;Q04;cold;27;2388,133;10
SF03;gql;Q04;cold;28;2461,865;10
SF03;gql;Q04;cold;29;2605,289;10
SF03;gql;Q04;cold;30;2467,000;10
SF03;fuseki;Q05;cold;1;1567,117;10
SF03;fuseki;Q05;cold;2;1632,529;10
SF03;fuseki;Q05;cold;3;1622,891;10
SF03;fuseki;Q05;cold;4;1569,059;10
SF03;fuseki;Q05;cold;5;1587,123;10
SF03;fuseki;Q05;cold;6;1628,129;10
SF03;fuseki;Q05;cold;7;1642,462;10
SF03;fuseki;Q05;cold;8;1624,074;10
SF03;fuseki;Q05;cold;9;1735,473;10
SF03;fuseki;Q05;cold;10;1593,956;10
SF03;fuseki;Q05;cold;11;1664,912;10
SF03;fuseki;Q05;cold;12;1588,192;10
SF03;fuseki;Q05;cold;13;1651,232;10
SF03;fuseki;Q05;cold;14;1568,039;10
SF03;fuseki;Q05;cold;15;1661,751;10
SF03;fuseki;Q05;cold;16;1750,944;10
SF03;fuseki;Q05;cold;17;1672,197;10
SF03;fuseki;Q05;cold;18;1645,509;10
SF03;fuseki;Q05;cold;19;1731,008;10
SF03;fuseki;Q05;cold;20;1657,071;10
SF03;fuseki;Q05;cold;21;1694,285;10
SF03;fuseki;Q05;cold;22;1660,534;10
SF03;fuseki;Q05;cold;23;1635,475;10
SF03;fuseki;Q05;cold;24;1592,868;10
SF03;fuseki;Q05;cold;25;2058,899;10
SF03;fuseki;Q05;cold;26;1559,232;10
SF03;fuseki;Q05;cold;27;1704,818;10
SF03;fuseki;Q05;cold;28;1629,125;10
SF03;fuseki;Q05;cold;29;1548,767;10
SF03;fuseki;Q05;cold;30;1546,512;10
SF03;neo4j;Q05;cold;1;3250,591;10
SF03;neo4j;Q05;cold;2;2987,811;10
SF03;neo4j;Q05;cold;3;3038,805;10
SF03;neo4j;Q05;cold;4;3017,236;10
SF03;neo4j;Q05;cold;5;3016,364;10
SF03;neo4j;Q05;cold;6;2906,763;10
SF03;neo4j;Q05;cold;7;2889,901;10
SF03;neo4j;Q05;cold;8;2959,766;10
SF03;neo4j;Q05;cold;9;2973,257;10
SF03;neo4j;Q05;cold;10;2971,816;10
SF03;neo4j;Q05;cold;11;3003,537;10
SF03;neo4j;Q05;cold;12;2941,855;10
SF03;neo4j;Q05;cold;13;3055,026;10
SF03;neo4j;Q05;cold;14;3103,643;10
SF03;neo4j;Q05;cold;15;2969,572;10
SF03;neo4j;Q05;cold;16;2951,101;10
SF03;neo4j;Q05;cold;17;2920,196;10
SF03;neo4j;Q05;cold;18;2891,120;10
SF03;neo4j;Q05;cold;19;2938,772;10
SF03;neo4j;Q05;cold;20;2900,283;10
SF03;neo4j;Q05;cold;21;2889,992;10
SF03;neo4j;Q05;cold;22;2948,001;10
SF03;neo4j;Q05;cold;23;2984,176;10
SF03;neo4j;Q05;cold;24;2900,532;10
SF03;neo4j;Q05;cold;25;2914,755;10
SF03;neo4j;Q05;cold;26;2998,706;10
SF03;neo4j;Q05;cold;27;2889,984;10
SF03;neo4j;Q05;cold;28;2923,790;10
SF03;neo4j;Q05;cold;29;3004,137;10
SF03;neo4j;Q05;cold;30;2944,856;10
SF03;gql;Q05;cold;1;2981,962;10
SF03;gql;Q05;cold;2;3039,579;10
SF03;gql;Q05;cold;3;2958,442;10
SF03;gql;Q05;cold;4;2936,305;10
SF03;gql;Q05;cold;5;2931,951;10
SF03;gql;Q05;cold;6;2866,003;10
SF03;gql;Q05;cold;7;2980,689;10
SF03;gql;Q05;cold;8;2951,129;10
SF03;gql;Q05;cold;9;2994,758;10
SF03;gql;Q05;cold;10;2878,788;10
SF03;gql;Q05;cold;11;2985,062;10
SF03;gql;Q05;cold;12;2974,164;10
SF03;gql;Q05;cold;13;3014,802;10
SF03;gql;Q05;cold;14;2914,774;10
SF03;gql;Q05;cold;15;2932,379;10
SF03;gql;Q05;cold;16;2928,825;10
SF03;gql;Q05;cold;17;2948,051;10
SF03;gql;Q05;cold;18;2939,157;10
SF03;gql;Q05;cold;19;3005,150;10
SF03;gql;Q05;cold;20;2872,663;10
SF03;gql;Q05;cold;21;2934,012;10
SF03;gql;Q05;cold;22;3014,439;10
SF03;gql;Q05;cold;23;2979,899;10
SF03;gql;Q05;cold;24;2925,007;10
SF03;gql;Q05;cold;25;2970,218;10
SF03;gql;Q05;cold;26;2967,229;10
SF03;gql;Q05;cold;27;3059,843;10
SF03;gql;Q05;cold;28;2943,396;10
SF03;gql;Q05;cold;29;3000,782;10
SF03;gql;Q05;cold;30;2972,415;10
SF03;fuseki;Q06;cold;1;12808,334;10
SF03;fuseki;Q06;cold;2;12577,778;10
SF03;fuseki;Q06;cold;3;12561,350;10
SF03;fuseki;Q06;cold;4;12412,878;10
SF03;fuseki;Q06;cold;5;12753,228;10
SF03;fuseki;Q06;cold;6;12507,583;10
SF03;fuseki;Q06;cold;7;12430,029;10
SF03;fuseki;Q06;cold;8;12474,536;10
SF03;fuseki;Q06;cold;9;12637,016;10
SF03;fuseki;Q06;cold;10;12487,978;10
SF03;fuseki;Q06;cold;11;12583,848;10
SF03;fuseki;Q06;cold;12;12739,238;10
SF03;fuseki;Q06;cold;13;12490,234;10
SF03;fuseki;Q06;cold;14;12837,228;10
SF03;fuseki;Q06;cold;15;12558,646;10
SF03;fuseki;Q06;cold;16;12635,991;10
SF03;fuseki;Q06;cold;17;12527,390;10
SF03;fuseki;Q06;cold;18;12380,447;10
SF03;fuseki;Q06;cold;19;12476,549;10
SF03;fuseki;Q06;cold;20;12438,943;10
SF03;fuseki;Q06;cold;21;12705,219;10
SF03;fuseki;Q06;cold;22;12665,793;10
SF03;fuseki;Q06;cold;23;12583,479;10
SF03;fuseki;Q06;cold;24;12575,584;10
SF03;fuseki;Q06;cold;25;12903,402;10
SF03;fuseki;Q06;cold;26;12537,000;10
SF03;fuseki;Q06;cold;27;12667,744;10
SF03;fuseki;Q06;cold;28;12646,292;10
SF03;fuseki;Q06;cold;29;12786,126;10
SF03;fuseki;Q06;cold;30;12829,305;10
SF03;neo4j;Q06;cold;1;3440,205;10
SF03;neo4j;Q06;cold;2;3145,939;10
SF03;neo4j;Q06;cold;3;3172,439;10
SF03;neo4j;Q06;cold;4;3275,962;10
SF03;neo4j;Q06;cold;5;3197,584;10
SF03;neo4j;Q06;cold;6;3176,857;10
SF03;neo4j;Q06;cold;7;3274,675;10
SF03;neo4j;Q06;cold;8;3164,257;10
SF03;neo4j;Q06;cold;9;3219,389;10
SF03;neo4j;Q06;cold;10;3308,144;10
SF03;neo4j;Q06;cold;11;3131,503;10
SF03;neo4j;Q06;cold;12;3177,320;10
SF03;neo4j;Q06;cold;13;3269,306;10
SF03;neo4j;Q06;cold;14;3259,375;10
SF03;neo4j;Q06;cold;15;3250,341;10
SF03;neo4j;Q06;cold;16;3236,192;10
SF03;neo4j;Q06;cold;17;3102,489;10
SF03;neo4j;Q06;cold;18;3175,335;10
SF03;neo4j;Q06;cold;19;3139,606;10
SF03;neo4j;Q06;cold;20;3233,800;10
SF03;neo4j;Q06;cold;21;3235,194;10
SF03;neo4j;Q06;cold;22;3138,523;10
SF03;neo4j;Q06;cold;23;3271,309;10
SF03;neo4j;Q06;cold;24;3298,729;10
SF03;neo4j;Q06;cold;25;3157,384;10
SF03;neo4j;Q06;cold;26;3093,855;10
SF03;neo4j;Q06;cold;27;3312,519;10
SF03;neo4j;Q06;cold;28;3242,999;10
SF03;neo4j;Q06;cold;29;3198,075;10
SF03;neo4j;Q06;cold;30;3133,451;10
SF03;gql;Q06;cold;1;3135,446;10
SF03;gql;Q06;cold;2;3195,341;10
SF03;gql;Q06;cold;3;3346,734;10
SF03;gql;Q06;cold;4;3204,271;10
SF03;gql;Q06;cold;5;3156,651;10
SF03;gql;Q06;cold;6;3124,177;10
SF03;gql;Q06;cold;7;3294,977;10
SF03;gql;Q06;cold;8;3181,965;10
SF03;gql;Q06;cold;9;3258,126;10
SF03;gql;Q06;cold;10;3267,066;10
SF03;gql;Q06;cold;11;3095,721;10
SF03;gql;Q06;cold;12;3376,264;10
SF03;gql;Q06;cold;13;3230,110;10
SF03;gql;Q06;cold;14;3261,199;10
SF03;gql;Q06;cold;15;3126,204;10
SF03;gql;Q06;cold;16;3193,202;10
SF03;gql;Q06;cold;17;3280,412;10
SF03;gql;Q06;cold;18;3176,212;10
SF03;gql;Q06;cold;19;3131,484;10
SF03;gql;Q06;cold;20;3207,804;10
SF03;gql;Q06;cold;21;3183,912;10
SF03;gql;Q06;cold;22;3369,832;10
SF03;gql;Q06;cold;23;4567,277;10
SF03;gql;Q06;cold;24;3221,395;10
SF03;gql;Q06;cold;25;3228,045;10
SF03;gql;Q06;cold;26;3260,013;10
SF03;gql;Q06;cold;27;3250,545;10
SF03;gql;Q06;cold;28;3268,070;10
SF03;gql;Q06;cold;29;3246,008;10
SF03;gql;Q06;cold;30;3253,440;10
SF03;fuseki;Q07;cold;1;5747,261;10
SF03;fuseki;Q07;cold;2;6064,240;10
SF03;fuseki;Q07;cold;3;5984,797;10
SF03;fuseki;Q07;cold;4;6008,423;10
SF03;fuseki;Q07;cold;5;5994,274;10
SF03;fuseki;Q07;cold;6;6051,633;10
SF03;fuseki;Q07;cold;7;5803,638;10
SF03;fuseki;Q07;cold;8;5674,666;10
SF03;fuseki;Q07;cold;9;5868,846;10
SF03;fuseki;Q07;cold;10;5712,195;10
SF03;fuseki;Q07;cold;11;5876,122;10
SF03;fuseki;Q07;cold;12;5640,621;10
SF03;fuseki;Q07;cold;13;5895,393;10
SF03;fuseki;Q07;cold;14;5652,533;10
SF03;fuseki;Q07;cold;15;5732,137;10
SF03;fuseki;Q07;cold;16;5785,131;10
SF03;fuseki;Q07;cold;17;5793,533;10
SF03;fuseki;Q07;cold;18;5471,531;10
SF03;fuseki;Q07;cold;19;5598,462;10
SF03;fuseki;Q07;cold;20;5727,096;10
SF03;fuseki;Q07;cold;21;5772,054;10
SF03;fuseki;Q07;cold;22;5480,806;10
SF03;fuseki;Q07;cold;23;5567,835;10
SF03;fuseki;Q07;cold;24;5711,586;10
SF03;fuseki;Q07;cold;25;5622,517;10
SF03;fuseki;Q07;cold;26;5561,749;10
SF03;fuseki;Q07;cold;27;5763,525;10
SF03;fuseki;Q07;cold;28;5741,188;10
SF03;fuseki;Q07;cold;29;5692,661;10
SF03;fuseki;Q07;cold;30;5781,968;10
SF03;neo4j;Q07;cold;1;2910,417;10
SF03;neo4j;Q07;cold;2;2734,862;10
SF03;neo4j;Q07;cold;3;2806,403;10
SF03;neo4j;Q07;cold;4;2885,243;10
