scale_factor;engine;query;cache_mode;run_index;elapsed_ms;record_count
SF1;gql;Q01;cold;26;2363,437;1
SF1;gql;Q01;cold;27;2335,153;1
SF1;gql;Q01;cold;28;2419,162;1
SF1;gql;Q01;cold;29;2339,619;1
SF1;gql;Q01;cold;30;2435,970;1
SF1;fuseki;Q02;cold;1;86936,526;2
SF1;fuseki;Q02;cold;2;89590,678;2
SF1;fuseki;Q02;cold;3;80964,748;2
SF1;fuseki;Q02;cold;4;80890,512;2
SF1;fuseki;Q02;cold;5;80371,391;2
SF1;fuseki;Q02;cold;6;80753,584;2
SF1;fuseki;Q02;cold;7;80311,648;2
SF1;fuseki;Q02;cold;8;80883,690;2
SF1;fuseki;Q02;cold;9;81097,525;2
SF1;fuseki;Q02;cold;10;80773,118;2
SF1;fuseki;Q02;cold;11;81461,269;2
SF1;fuseki;Q02;cold;12;85056,810;2
SF1;fuseki;Q02;cold;13;81548,696;2
SF1;fuseki;Q02;cold;14;79770,064;2
SF1;fuseki;Q02;cold;15;81173,108;2
SF1;fuseki;Q02;cold;16;83318,767;2
SF1;fuseki;Q02;cold;17;85336,770;2
SF1;fuseki;Q02;cold;18;81823,906;2
SF1;fuseki;Q02;cold;19;82828,672;2
SF1;fuseki;Q02;cold;20;81075,033;2
SF1;fuseki;Q02;cold;21;80311,299;2
SF1;fuseki;Q02;cold;22;81159,539;2
SF1;fuseki;Q02;cold;23;81148,486;2
SF1;fuseki;Q02;cold;24;81219,822;2
SF1;fuseki;Q02;cold;25;81061,578;2
SF1;fuseki;Q02;cold;26;86289,810;2
SF1;fuseki;Q02;cold;27;81114,723;2
SF1;fuseki;Q02;cold;28;81565,557;2
SF1;fuseki;Q02;cold;29;81033,127;2
SF1;fuseki;Q02;cold;30;81495,600;2
SF1;neo4j;Q02;cold;1;3398,762;2
SF1;neo4j;Q02;cold;2;3121,385;2
SF1;neo4j;Q02;cold;3;2858,420;2
SF1;neo4j;Q02;cold;4;2824,878;2
SF1;neo4j;Q02;cold;5;2767,409;2
SF1;neo4j;Q02;cold;6;2804,633;2
SF1;neo4j;Q02;cold;7;2808,707;2
SF1;neo4j;Q02;cold;8;2669,359;2
SF1;neo4j;Q02;cold;9;2672,812;2
SF1;neo4j;Q02;cold;10;2738,160;2
SF1;neo4j;Q02;cold;11;2733,659;2
SF1;neo4j;Q02;cold;12;2755,875;2
SF1;neo4j;Q02;cold;13;2846,438;2
SF1;neo4j;Q02;cold;14;2753,811;2
SF1;neo4j;Q02;cold;15;2802,668;2
SF1;neo4j;Q02;cold;16;2798,896;2
SF1;neo4j;Q02;cold;17;2776,795;2
SF1;neo4j;Q02;cold;18;2825,418;2
SF1;neo4j;Q02;cold;19;2887,502;2
SF1;neo4j;Q02;cold;20;2790,379;2
SF1;neo4j;Q02;cold;21;2766,417;2
SF1;neo4j;Q02;cold;22;2732,425;2
SF1;neo4j;Q02;cold;23;2751,205;2
SF1;neo4j;Q02;cold;24;3087,384;2
SF1;neo4j;Q02;cold;25;3057,721;2
SF1;neo4j;Q02;cold;26;2884,350;2
SF1;neo4j;Q02;cold;27;2839,346;2
SF1;neo4j;Q02;cold;28;2733,010;2
SF1;neo4j;Q02;cold;29;2889,955;2
SF1;neo4j;Q02;cold;30;2685,619;2
SF1;gql;Q02;cold;1;2770,057;2
SF1;gql;Q02;cold;2;2798,549;2
SF1;gql;Q02;cold;3;2735,517;2
SF1;gql;Q02;cold;4;2923,970;2
SF1;gql;Q02;cold;5;2836,551;2
SF1;gql;Q02;cold;6;2834,429;2
SF1;gql;Q02;cold;7;2823,306;2
SF1;gql;Q02;cold;8;2751,599;2
SF1;gql;Q02;cold;9;2839,231;2
SF1;gql;Q02;cold;10;2740,811;2
SF1;gql;Q02;cold;11;2708,123;2
SF1;gql;Q02;cold;12;2664,956;2
SF1;gql;Q02;cold;13;2743,714;2
SF1;gql;Q02;cold;14;2734,781;2
SF1;gql;Q02;cold;15;2791,877;2
SF1;gql;Q02;cold;16;2702,828;2
SF1;gql;Q02;cold;17;2722,293;2
SF1;gql;Q02;cold;18;2688,441;2
SF1;gql;Q02;cold;19;3412,377;2
SF1;gql;Q02;cold;20;2673,652;2
SF1;gql;Q02;cold;21;2700,650;2
SF1;gql;Q02;cold;22;2720,493;2
SF1;gql;Q02;cold;23;2784,409;2
SF1;gql;Q02;cold;24;2824,212;2
SF1;gql;Q02;cold;25;2740,434;2
SF1;gql;Q02;cold;26;2686,436;2
SF1;gql;Q02;cold;27;2691,920;2
SF1;gql;Q02;cold;28;2800,021;2
SF1;gql;Q02;cold;29;2839,013;2
SF1;gql;Q02;cold;30;2789,062;2
SF1;fuseki;Q03;cold;1;3225,964;10
SF1;fuseki;Q03;cold;2;3026,026;10
SF1;fuseki;Q03;cold;3;2848,137;10
SF1;fuseki;Q03;cold;4;3005,556;10
SF1;fuseki;Q03;cold;5;2848,685;10
SF1;fuseki;Q03;cold;6;3023,727;10
SF1;fuseki;Q03;cold;7;3055,072;10
SF1;fuseki;Q03;cold;8;2985,328;10
SF1;fuseki;Q03;cold;9;3015,981;10
SF1;fuseki;Q03;cold;10;3045,391;10
SF1;fuseki;Q03;cold;11;2994,167;10
SF1;fuseki;Q03;cold;12;2925,248;10
SF1;fuseki;Q03;cold;13;2927,703;10
SF1;fuseki;Q03;cold;14;3011,866;10
SF1;fuseki;Q03;cold;15;3038,356;10
SF1;fuseki;Q03;cold;16;3005,773;10
SF1;fuseki;Q03;cold;17;3036,035;10
SF1;fuseki;Q03;cold;18;2818,754;10
SF1;fuseki;Q03;cold;19;2965,801;10
SF1;fuseki;Q03;cold;20;2965,978;10
SF1;fuseki;Q03;cold;21;3053,435;10
SF1;fuseki;Q03;cold;22;2862,208;10
SF1;fuseki;Q03;cold;23;2986,392;10
SF1;fuseki;Q03;cold;24;3028,442;10
SF1;fuseki;Q03;cold;25;2979,952;10
SF1;fuseki;Q03;cold;26;3032,658;10
SF1;fuseki;Q03;cold;27;3002,052;10
SF1;fuseki;Q03;cold;28;3009,515;10
SF1;fuseki;Q03;cold;29;3015,740;10
SF1;fuseki;Q03;cold;30;3069,062;10
SF1;neo4j;Q03;cold;1;3505,640;10
SF1;neo4j;Q03;cold;2;3166,731;10
SF1;neo4j;Q03;cold;3;3247,551;10
SF1;neo4j;Q03;cold;4;3299,034;10
SF1;neo4j;Q03;cold;5;3163,752;10
SF1;neo4j;Q03;cold;6;3252,765;10
SF1;neo4j;Q03;cold;7;3245,489;10
SF1;neo4j;Q03;cold;8;3232,810;10
SF1;neo4j;Q03;cold;9;3192,787;10
SF1;neo4j;Q03;cold;10;3184,233;10
SF1;neo4j;Q03;cold;11;3202,291;10
SF1;neo4j;Q03;cold;12;4916,707;10
SF1;neo4j;Q03;cold;13;3170,829;10
SF1;neo4j;Q03;cold;14;3186,851;10
SF1;neo4j;Q03;cold;15;3219,142;10
SF1;neo4j;Q03;cold;16;3127,561;10
SF1;neo4j;Q03;cold;17;3236,936;10
SF1;neo4j;Q03;cold;18;3690,327;10
SF1;neo4j;Q03;cold;19;3221,530;10
SF1;neo4j;Q03;cold;20;3229,413;10
SF1;neo4j;Q03;cold;21;3256,310;10
SF1;neo4j;Q03;cold;22;3211,208;10
SF1;neo4j;Q03;cold;23;3152,418;10
SF1;neo4j;Q03;cold;24;3129,826;10
SF1;neo4j;Q03;cold;25;3149,364;10
SF1;neo4j;Q03;cold;26;3193,767;10
SF1;neo4j;Q03;cold;27;7509,274;10
SF1;neo4j;Q03;cold;28;4863,069;10
SF1;neo4j;Q03;cold;29;3238,803;10
SF1;neo4j;Q03;cold;30;3183,128;10
SF1;gql;Q03;cold;1;3314,237;10
SF1;gql;Q03;cold;2;7811,747;10
SF1;gql;Q03;cold;3;4299,608;10
SF1;gql;Q03;cold;4;3336,576;10
SF1;gql;Q03;cold;5;3199,965;10
SF1;gql;Q03;cold;6;3210,385;10
SF1;gql;Q03;cold;7;3177,027;10
SF1;gql;Q03;cold;8;7331,850;10
SF1;gql;Q03;cold;9;7655,656;10
SF1;gql;Q03;cold;10;4949,257;10
SF1;gql;Q03;cold;11;3215,026;10
SF1;gql;Q03;cold;12;3255,057;10
SF1;gql;Q03;cold;13;3300,668;10
SF1;gql;Q03;cold;14;5741,696;10
SF1;gql;Q03;cold;15;3267,431;10
SF1;gql;Q03;cold;16;3363,919;10
SF1;gql;Q03;cold;17;3343,833;10
SF1;gql;Q03;cold;18;3144,989;10
SF1;gql;Q03;cold;19;3198,956;10
SF1;gql;Q03;cold;20;3234,047;10
SF1;gql;Q03;cold;21;7195,630;10
SF1;gql;Q03;cold;22;3996,762;10
SF1;gql;Q03;cold;23;7713,765;10
SF1;gql;Q03;cold;24;8370,988;10
SF1;gql;Q03;cold;25;8399,944;10
SF1;gql;Q03;cold;26;8496,528;10
SF1;gql;Q03;cold;27;8211,099;10
SF1;gql;Q03;cold;28;7825,388;10
SF1;gql;Q03;cold;29;8301,536;10
SF1;gql;Q03;cold;30;9558,919;10
SF1;fuseki;Q04;cold;1;936,687;10
SF1;fuseki;Q04;cold;2;859,910;10
SF1;fuseki;Q04;cold;3;734,353;10
SF1;fuseki;Q04;cold;4;797,913;10
SF1;fuseki;Q04;cold;5;786,149;10
SF1;fuseki;Q04;cold;6;789,710;10
SF1;fuseki;Q04;cold;7;783,839;10
SF1;fuseki;Q04;cold;8;792,918;10
SF1;fuseki;Q04;cold;9;763,454;10
SF1;fuseki;Q04;cold;10;771,766;10
SF1;fuseki;Q04;cold;11;753,040;10
SF1;fuseki;Q04;cold;12;763,856;10
SF1;fuseki;Q04;cold;13;769,844;10
SF1;fuseki;Q04;cold;14;802,612;10
SF1;fuseki;Q04;cold;15;816,912;10
SF1;fuseki;Q04;cold;16;838,331;10
SF1;fuseki;Q04;cold;17;863,470;10
SF1;fuseki;Q04;cold;18;870,337;10
SF1;fuseki;Q04;cold;19;844,276;10
SF1;fuseki;Q04;cold;20;824,050;10
SF1;fuseki;Q04;cold;21;804,893;10
SF1;fuseki;Q04;cold;22;786,907;10
SF1;fuseki;Q04;cold;23;748,981;10
SF1;fuseki;Q04;cold;24;779,156;10
SF1;fuseki;Q04;cold;25;767,256;10
SF1;fuseki;Q04;cold;26;755,937;10
SF1;fuseki;Q04;cold;27;766,504;10
SF1;fuseki;Q04;cold;28;745,323;10
SF1;fuseki;Q04;cold;29;798,969;10
SF1;fuseki;Q04;cold;30;761,192;10
SF1;neo4j;Q04;cold;1;2667,105;10
SF1;neo4j;Q04;cold;2;2460,326;10
SF1;neo4j;Q04;cold;3;2389,501;10
SF1;neo4j;Q04;cold;4;2507,895;10
SF1;neo4j;Q04;cold;5;2385,103;10
SF1;neo4j;Q04;cold;6;2458,499;10
SF1;neo4j;Q04;cold;7;2411,134;10
SF1;neo4j;Q04;cold;8;2519,753;10
SF1;neo4j;Q04;cold;9;2469,074;10
SF1;neo4j;Q04;cold;10;2463,245;10
SF1;neo4j;Q04;cold;11;2593,870;10
SF1;neo4j;Q04;cold;12;2462,174;10
SF1;neo4j;Q04;cold;13;2431,421;10
SF1;neo4j;Q04;cold;14;2433,195;10
SF1;neo4j;Q04;cold;15;2395,577;10
SF1;neo4j;Q04;cold;16;2517,728;10
SF1;neo4j;Q04;cold;17;2608,100;10
SF1;neo4j;Q04;cold;18;2450,219;10
SF1;neo4j;Q04;cold;19;2439,654;10
SF1;neo4j;Q04;cold;20;2421,451;10
SF1;neo4j;Q04;cold;21;2464,604;10
SF1;neo4j;Q04;cold;22;2441,849;10
SF1;neo4j;Q04;cold;23;2389,071;10
SF1;neo4j;Q04;cold;24;2423,650;10
SF1;neo4j;Q04;cold;25;2519,617;10
SF1;neo4j;Q04;cold;26;2419,033;10
SF1;neo4j;Q04;cold;27;2401,776;10
SF1;neo4j;Q04;cold;28;2400,644;10
SF1;neo4j;Q04;cold;29;2519,621;10
SF1;neo4j;Q04;cold;30;2486,283;10
SF1;gql;Q04;cold;1;2423,512;10
SF1;gql;Q04;cold;2;2410,536;10
SF1;gql;Q04;cold;3;2442,313;10
SF1;gql;Q04;cold;4;2532,589;10
SF1;gql;Q04;cold;5;2430,140;10
SF1;gql;Q04;cold;6;2371,155;10
SF1;gql;Q04;cold;7;2413,420;10
SF1;gql;Q04;cold;8;2451,670;10
SF1;gql;Q04;cold;9;2474,941;10
SF1;gql;Q04;cold;10;2484,955;10
SF1;gql;Q04;cold;11;2483,187;10
SF1;gql;Q04;cold;12;2411,498;10
SF1;gql;Q04;cold;13;2419,600;10
SF1;gql;Q04;cold;14;2500,226;10
SF1;gql;Q04;cold;15;2433,642;10
SF1;gql;Q04;cold;16;2504,358;10
SF1;gql;Q04;cold;17;2445,813;10
SF1;gql;Q04;cold;18;2481,683;10
SF1;gql;Q04;cold;19;2467,916;10
SF1;gql;Q04;cold;20;2474,863;10
SF1;gql;Q04;cold;21;2416,181;10
SF1;gql;Q04;cold;22;2442,289;10
SF1;gql;Q04;cold;23;2485,227;10
SF1;gql;Q04;cold;24;2718,607;10
SF1;gql;Q04;cold;25;2450,996;10
SF1;gql;Q04;cold;26;2398,578;10
SF1;gql;Q04;cold;27;2492,761;10
SF1;gql;Q04;cold;28;2437,527;10
SF1;gql;Q04;cold;29;2458,925;10
SF1;gql;Q04;cold;30;2402,715;10
SF1;fuseki;Q05;cold;1;2751,703;10
SF1;fuseki;Q05;cold;2;2712,516;10
SF1;fuseki;Q05;cold;3;2758,149;10
SF1;fuseki;Q05;cold;4;2798,485;10
SF1;fuseki;Q05;cold;5;2438,646;10
SF1;fuseki;Q05;cold;6;2485,613;10
SF1;fuseki;Q05;cold;7;2482,571;10
SF1;fuseki;Q05;cold;8;2547,999;10
SF1;fuseki;Q05;cold;9;2418,743;10
SF1;fuseki;Q05;cold;10;2519,754;10
SF1;fuseki;Q05;cold;11;2768,214;10
SF1;fuseki;Q05;cold;12;2560,312;10
SF1;fuseki;Q05;cold;13;2683,067;10
SF1;fuseki;Q05;cold;14;2585,120;10
SF1;fuseki;Q05;cold;15;2691,218;10
SF1;fuseki;Q05;cold;16;2716,118;10
SF1;fuseki;Q05;cold;17;2467,441;10
SF1;fuseki;Q05;cold;18;2516,327;10
SF1;fuseki;Q05;cold;19;2680,124;10
SF1;fuseki;Q05;cold;20;2615,840;10
SF1;fuseki;Q05;cold;21;2792,346;10
SF1;fuseki;Q05;cold;22;2560,424;10
SF1;fuseki;Q05;cold;23;2711,124;10
SF1;fuseki;Q05;cold;24;2570,391;10
SF1;fuseki;Q05;cold;25;2625,162;10
SF1;fuseki;Q05;cold;26;2728,027;10
SF1;fuseki;Q05;cold;27;2861,551;10
SF1;fuseki;Q05;cold;28;2565,742;10
SF1;fuseki;Q05;cold;29;2730,697;10
SF1;fuseki;Q05;cold;30;2702,748;10
SF1;neo4j;Q05;cold;1;3152,995;10
SF1;neo4j;Q05;cold;2;3171,259;10
SF1;neo4j;Q05;cold;3;3078,604;10
SF1;neo4j;Q05;cold;4;3170,247;10
SF1;neo4j;Q05;cold;5;3175,155;10
SF1;neo4j;Q05;cold;6;3066,015;10
SF1;neo4j;Q05;cold;7;3064,176;10
SF1;neo4j;Q05;cold;8;3110,343;10
SF1;neo4j;Q05;cold;9;3074,902;10
SF1;neo4j;Q05;cold;10;3049,323;10
SF1;neo4j;Q05;cold;11;3182,231;10
SF1;neo4j;Q05;cold;12;3202,844;10
SF1;neo4j;Q05;cold;13;3198,430;10
SF1;neo4j;Q05;cold;14;3042,100;10
SF1;neo4j;Q05;cold;15;3197,743;10
SF1;neo4j;Q05;cold;16;3106,397;10
SF1;neo4j;Q05;cold;17;3111,391;10
SF1;neo4j;Q05;cold;18;3117,434;10
SF1;neo4j;Q05;cold;19;3178,290;10
SF1;neo4j;Q05;cold;20;3130,825;10
SF1;neo4j;Q05;cold;21;3217,430;10
SF1;neo4j;Q05;cold;22;3108,161;10
SF1;neo4j;Q05;cold;23;3186,022;10
SF1;neo4j;Q05;cold;24;3201,832;10
SF1;neo4j;Q05;cold;25;3019,123;10
SF1;neo4j;Q05;cold;26;3064,883;10
SF1;neo4j;Q05;cold;27;3229,185;10
SF1;neo4j;Q05;cold;28;3061,210;10
SF1;neo4j;Q05;cold;29;3055,526;10
SF1;neo4j;Q05;cold;30;3136,073;10
SF1;gql;Q05;cold;1;3177,635;10
SF1;gql;Q05;cold;2;3171,312;10
SF1;gql;Q05;cold;3;3182,536;10
SF1;gql;Q05;cold;4;3084,949;10
SF1;gql;Q05;cold;5;3063,045;10
SF1;gql;Q05;cold;6;3091,150;10
SF1;gql;Q05;cold;7;3132,349;10
SF1;gql;Q05;cold;8;3139,593;10
SF1;gql;Q05;cold;9;3004,739;10
SF1;gql;Q05;cold;10;3138,977;10
SF1;gql;Q05;cold;11;3122,866;10
SF1;gql;Q05;cold;12;3173,917;10
SF1;gql;Q05;cold;13;3092,678;10
SF1;gql;Q05;cold;14;3189,100;10
SF1;gql;Q05;cold;15;3030,281;10
SF1;gql;Q05;cold;16;3152,104;10
SF1;gql;Q05;cold;17;3118,043;10
SF1;gql;Q05;cold;18;3119,747;10
SF1;gql;Q05;cold;19;3104,562;10
SF1;gql;Q05;cold;20;3056,902;10
SF1;gql;Q05;cold;21;3227,975;10
SF1;gql;Q05;cold;22;3085,028;10
SF1;gql;Q05;cold;23;3649,257;10
SF1;gql;Q05;cold;24;3107,535;10
SF1;gql;Q05;cold;25;3257,186;10
SF1;gql;Q05;cold;26;3084,441;10
SF1;gql;Q05;cold;27;3208,202;10
SF1;gql;Q05;cold;28;3246,549;10
SF1;gql;Q05;cold;29;3129,470;10
SF1;gql;Q05;cold;30;3173,907;10
SF1;fuseki;Q06;cold;1;47230,172;10
SF1;fuseki;Q06;cold;2;45386,286;10
SF1;fuseki;Q06;cold;3;44415,436;10
SF1;fuseki;Q06;cold;4;46326,078;10
SF1;fuseki;Q06;cold;5;57401,678;10
SF1;fuseki;Q06;cold;6;58203,105;10
SF1;fuseki;Q06;cold;7;62246,636;10
SF1;fuseki;Q06;cold;8;59113,969;10
SF1;fuseki;Q06;cold;9;47281,446;10
SF1;fuseki;Q06;cold;10;45522,699;10
SF1;fuseki;Q06;cold;11;46724,906;10
SF1;fuseki;Q06;cold;12;45613,667;10
SF1;fuseki;Q06;cold;13;46022,268;10
SF1;fuseki;Q06;cold;14;46205,954;10
SF1;fuseki;Q06;cold;15;46876,350;10
SF1;fuseki;Q06;cold;16;39140,701;10
SF1;fuseki;Q06;cold;17;53561,977;10
SF1;fuseki;Q06;cold;18;50466,382;10
SF1;fuseki;Q06;cold;19;49100,704;10
SF1;fuseki;Q06;cold;20;38023,911;10
SF1;fuseki;Q06;cold;21;36419,677;10
SF1;fuseki;Q06;cold;22;36212,656;10
SF1;fuseki;Q06;cold;23;36851,951;10
SF1;fuseki;Q06;cold;24;38833,818;10
SF1;fuseki;Q06;cold;25;36870,637;10
SF1;fuseki;Q06;cold;26;36842,275;10
SF1;fuseki;Q06;cold;27;36598,274;10
SF1;fuseki;Q06;cold;28;37356,286;10
SF1;fuseki;Q06;cold;29;37462,184;10
SF1;fuseki;Q06;cold;30;36574,618;10
SF1;neo4j;Q06;cold;1;18486,476;10
SF1;neo4j;Q06;cold;2;19352,686;10
SF1;neo4j;Q06;cold;3;19827,812;10
SF1;neo4j;Q06;cold;4;19389,232;10
SF1;neo4j;Q06;cold;5;19182,335;10
SF1;neo4j;Q06;cold;6;21187,215;10
SF1;neo4j;Q06;cold;7;19711,408;10
SF1;neo4j;Q06;cold;8;12398,950;10
SF1;neo4j;Q06;cold;9;5030,573;10
SF1;neo4j;Q06;cold;10;4529,204;10
SF1;neo4j;Q06;cold;11;9622,640;10
SF1;neo4j;Q06;cold;12;5698,077;10
SF1;neo4j;Q06;cold;13;6449,177;10
SF1;neo4j;Q06;cold;14;4473,292;10
SF1;neo4j;Q06;cold;15;4552,103;10
SF1;neo4j;Q06;cold;16;4504,223;10
SF1;neo4j;Q06;cold;17;4435,387;10
SF1;neo4j;Q06;cold;18;4561,645;10
SF1;neo4j;Q06;cold;19;4573,733;10
SF1;neo4j;Q06;cold;20;12265,405;10
SF1;neo4j;Q06;cold;21;4676,919;10
SF1;neo4j;Q06;cold;22;4540,977;10
SF1;neo4j;Q06;cold;23;4510,256;10
SF1;neo4j;Q06;cold;24;4601,233;10
SF1;neo4j;Q06;cold;25;4650,985;10
SF1;neo4j;Q06;cold;26;4549,069;10
SF1;neo4j;Q06;cold;27;4567,936;10
SF1;neo4j;Q06;cold;28;4507,971;10
SF1;neo4j;Q06;cold;29;4588,428;10
SF1;neo4j;Q06;cold;30;4511,604;10
SF1;gql;Q06;cold;1;4529,157;10
SF1;gql;Q06;cold;2;4469,205;10
SF1;gql;Q06;cold;3;4542,174;10
SF1;gql;Q06;cold;4;10936,573;10
SF1;gql;Q06;cold;5;6499,792;10
SF1;gql;Q06;cold;6;4519,479;10
SF1;gql;Q06;cold;7;4470,636;10
SF1;gql;Q06;cold;8;4533,223;10
SF1;gql;Q06;cold;9;20352,924;10
SF1;gql;Q06;cold;10;16767,010;10
SF1;gql;Q06;cold;11;12568,096;10
SF1;gql;Q06;cold;12;12810,358;10
SF1;gql;Q06;cold;13;9850,955;10
SF1;gql;Q06;cold;14;9791,643;10
SF1;gql;Q06;cold;15;10201,917;10
SF1;gql;Q06;cold;16;10301,194;10
SF1;gql;Q06;cold;17;10736,175;10
SF1;gql;Q06;cold;18;10276,574;10
SF1;gql;Q06;cold;19;10042,405;10
SF1;gql;Q06;cold;20;7766,849;10
SF1;gql;Q06;cold;21;4570,858;10
SF1;gql;Q06;cold;22;4460,065;10
SF1;gql;Q06;cold;23;4488,852;10
SF1;gql;Q06;cold;24;4583,644;10
SF1;gql;Q06;cold;25;4541,452;10
SF1;gql;Q06;cold;26;4501,106;10
SF1;gql;Q06;cold;27;6124,896;10
SF1;gql;Q06;cold;28;5106,435;10
SF1;gql;Q06;cold;29;4455,706;10
SF1;gql;Q06;cold;30;10407,714;10
SF1;fuseki;Q07;cold;1;15185,854;10
SF1;fuseki;Q07;cold;2;15789,711;10
SF1;fuseki;Q07;cold;3;14825,543;10
SF1;fuseki;Q07;cold;4;14848,984;10
SF1;fuseki;Q07;cold;5;15312,069;10
SF1;fuseki;Q07;cold;6;15522,945;10
SF1;fuseki;Q07;cold;7;14804,475;10
SF1;fuseki;Q07;cold;8;14677,870;10
SF1;fuseki;Q07;cold;9;14999,535;10
SF1;fuseki;Q07;cold;10;14684,896;10
SF1;fuseki;Q07;cold;11;15190,476;10
SF1;fuseki;Q07;cold;12;14632,070;10
SF1;fuseki;Q07;cold;13;15553,270;10
SF1;fuseki;Q07;cold;14;15393,848;10
SF1;fuseki;Q07;cold;15;15271,115;10
SF1;fuseki;Q07;cold;16;15515,091;10
SF1;fuseki;Q07;cold;17;15482,417;10
SF1;fuseki;Q07;cold;18;14819,342;10
SF1;fuseki;Q07;cold;19;16231,755;10
SF1;fuseki;Q07;cold;20;15502,067;10
SF1;fuseki;Q07;cold;21;16405,651;10
SF1;fuseki;Q07;cold;22;15777,741;10
SF1;fuseki;Q07;cold;23;15621,568;10
SF1;fuseki;Q07;cold;24;14854,198;10
SF1;fuseki;Q07;cold;25;14705,197;10
SF1;fuseki;Q07;cold;26;14375,972;10
SF1;fuseki;Q07;cold;27;15307,483;10
SF1;fuseki;Q07;cold;28;15265,268;10
SF1;fuseki;Q07;cold;29;14858,392;10
SF1;fuseki;Q07;cold;30;15349,942;10
SF1;neo4j;Q07;cold;1;3624,301;10
SF1;neo4j;Q07;cold;2;3632,496;10
SF1;neo4j;Q07;cold;3;3522,340;10
SF1;neo4j;Q07;cold;4;3498,139;10
