scale_factor;engine;query;cache_mode;run_index;elapsed_ms;record_count
SF3;neo4j;Q03;warm;6;14819,069;10
SF3;neo4j;Q03;warm;7;15669,497;10
SF3;neo4j;Q03;warm;8;15357,523;10
SF3;neo4j;Q03;warm;9;15265,891;10
SF3;neo4j;Q03;warm;10;14895,169;10
SF3;neo4j;Q03;warm;11;15190,711;10
SF3;neo4j;Q03;warm;12;15486,928;10
SF3;neo4j;Q03;warm;13;15702,243;10
SF3;neo4j;Q03;warm;14;15038,491;10
SF3;neo4j;Q03;warm;15;15194,656;10
SF3;neo4j;Q03;warm;16;15234,188;10
SF3;neo4j;Q03;warm;17;14946,810;10
SF3;neo4j;Q03;warm;18;14754,128;10
SF3;neo4j;Q03;warm;19;14568,102;10
SF3;neo4j;Q03;warm;20;15964,527;10
SF3;neo4j;Q03;warm;21;15039,719;10
SF3;neo4j;Q03;warm;22;14982,335;10
SF3;neo4j;Q03;warm;23;14973,532;10
SF3;neo4j;Q03;warm;24;14884,545;10
SF3;neo4j;Q03;warm;25;14886,119;10
SF3;neo4j;Q03;warm;26;14589,493;10
SF3;neo4j;Q03;warm;27;14890,202;10
SF3;neo4j;Q03;warm;28;14786,980;10
SF3;neo4j;Q03;warm;29;15108,726;10
SF3;neo4j;Q03;warm;30;14707,269;10
SF3;gql;Q03;warm;1;13292,423;10
SF3;gql;Q03;warm;2;12207,405;10
SF3;gql;Q03;warm;3;2539,043;10
SF3;gql;Q03;warm;4;421,498;10
SF3;gql;Q03;warm;5;415,308;10
SF3;gql;Q03;warm;6;421,785;10
SF3;gql;Q03;warm;7;428,631;10
SF3;gql;Q03;warm;8;418,833;10
SF3;gql;Q03;warm;9;412,357;10
SF3;gql;Q03;warm;10;436,310;10
SF3;gql;Q03;warm;11;456,751;10
SF3;gql;Q03;warm;12;439,220;10
SF3;gql;Q03;warm;13;421,174;10
SF3;gql;Q03;warm;14;472,313;10
SF3;gql;Q03;warm;15;477,218;10
SF3;gql;Q03;warm;16;580,469;10
SF3;gql;Q03;warm;17;421,651;10
SF3;gql;Q03;warm;18;417,658;10
SF3;gql;Q03;warm;19;422,978;10
SF3;gql;Q03;warm;20;428,474;10
SF3;gql;Q03;warm;21;422,632;10
SF3;gql;Q03;warm;22;422,083;10
SF3;gql;Q03;warm;23;432,515;10
SF3;gql;Q03;warm;24;407,737;10
SF3;gql;Q03;warm;25;431,980;10
SF3;gql;Q03;warm;26;434,578;10
SF3;gql;Q03;warm;27;433,417;10
SF3;gql;Q03;warm;28;426,850;10
SF3;gql;Q03;warm;29;504,517;10
SF3;gql;Q03;warm;30;430,005;10
SF3;fuseki;Q04;warm;1;234,237;10
SF3;fuseki;Q04;warm;2;209,214;10
SF3;fuseki;Q04;warm;3;190,022;10
SF3;fuseki;Q04;warm;4;195,295;10
SF3;fuseki;Q04;warm;5;179,824;10
SF3;fuseki;Q04;warm;6;193,705;10
SF3;fuseki;Q04;warm;7;196,310;10
SF3;fuseki;Q04;warm;8;242,034;10
SF3;fuseki;Q04;warm;9;197,735;10
SF3;fuseki;Q04;warm;10;197,092;10
SF3;fuseki;Q04;warm;11;193,471;10
SF3;fuseki;Q04;warm;12;187,018;10
SF3;fuseki;Q04;warm;13;193,179;10
SF3;fuseki;Q04;warm;14;195,780;10
SF3;fuseki;Q04;warm;15;192,661;10
SF3;fuseki;Q04;warm;16;198,032;10
SF3;fuseki;Q04;warm;17;188,694;10
SF3;fuseki;Q04;warm;18;195,758;10
SF3;fuseki;Q04;warm;19;188,186;10
SF3;fuseki;Q04;warm;20;192,129;10
SF3;fuseki;Q04;warm;21;195,285;10
SF3;fuseki;Q04;warm;22;189,203;10
SF3;fuseki;Q04;warm;23;197,814;10
SF3;fuseki;Q04;warm;24;191,304;10
SF3;fuseki;Q04;warm;25;251,755;10
SF3;fuseki;Q04;warm;26;186,323;10
SF3;fuseki;Q04;warm;27;190,413;10
SF3;fuseki;Q04;warm;28;193,113;10
SF3;fuseki;Q04;warm;29;188,544;10
SF3;fuseki;Q04;warm;30;191,471;10
SF3;neo4j;Q04;warm;1;22,635;10
SF3;neo4j;Q04;warm;2;31,167;10
SF3;neo4j;Q04;warm;3;17,195;10
SF3;neo4j;Q04;warm;4;18,868;10
SF3;neo4j;Q04;warm;5;17,571;10
SF3;neo4j;Q04;warm;6;19,183;10
SF3;neo4j;Q04;warm;7;19,945;10
SF3;neo4j;Q04;warm;8;21,936;10
SF3;neo4j;Q04;warm;9;16,945;10
SF3;neo4j;Q04;warm;10;17,341;10
SF3;neo4j;Q04;warm;11;17,009;10
SF3;neo4j;Q04;warm;12;16,241;10
SF3;neo4j;Q04;warm;13;16,119;10
SF3;neo4j;Q04;warm;14;18,483;10
SF3;neo4j;Q04;warm;15;19,892;10
SF3;neo4j;Q04;warm;16;17,445;10
SF3;neo4j;Q04;warm;17;15,978;10
SF3;neo4j;Q04;warm;18;15,845;10
SF3;neo4j;Q04;warm;19;15,723;10
SF3;neo4j;Q04;warm;20;17,482;10
SF3;neo4j;Q04;warm;21;15,769;10
SF3;neo4j;Q04;warm;22;17,338;10
SF3;neo4j;Q04;warm;23;105,833;10
SF3;neo4j;Q04;warm;24;17,380;10
SF3;neo4j;Q04;warm;25;16,441;10
SF3;neo4j;Q04;warm;26;18,020;10
SF3;neo4j;Q04;warm;27;20,021;10
SF3;neo4j;Q04;warm;28;17,969;10
SF3;neo4j;Q04;warm;29;16,455;10
SF3;neo4j;Q04;warm;30;19,169;10
SF3;gql;Q04;warm;1;16,507;10
SF3;gql;Q04;warm;2;16,557;10
SF3;gql;Q04;warm;3;15,921;10
SF3;gql;Q04;warm;4;16,334;10
SF3;gql;Q04;warm;5;15,758;10
SF3;gql;Q04;warm;6;17,854;10
SF3;gql;Q04;warm;7;15,664;10
SF3;gql;Q04;warm;8;16,625;10
SF3;gql;Q04;warm;9;15,782;10
SF3;gql;Q04;warm;10;16,061;10
SF3;gql;Q04;warm;11;15,866;10
SF3;gql;Q04;warm;12;16,431;10
SF3;gql;Q04;warm;13;23,477;10
SF3;gql;Q04;warm;14;16,396;10
SF3;gql;Q04;warm;15;18,056;10
SF3;gql;Q04;warm;16;29,680;10
SF3;gql;Q04;warm;17;16,073;10
SF3;gql;Q04;warm;18;16,265;10
SF3;gql;Q04;warm;19;15,633;10
SF3;gql;Q04;warm;20;16,115;10
SF3;gql;Q04;warm;21;16,327;10
SF3;gql;Q04;warm;22;19,573;10
SF3;gql;Q04;warm;23;21,131;10
SF3;gql;Q04;warm;24;20,719;10
SF3;gql;Q04;warm;25;149,225;10
SF3;gql;Q04;warm;26;34,970;10
SF3;gql;Q04;warm;27;18,941;10
SF3;gql;Q04;warm;28;4917,842;10
SF3;gql;Q04;warm;29;16,724;10
SF3;gql;Q04;warm;30;19,889;10
SF3;fuseki;Q05;warm;1;2708,614;10
SF3;fuseki;Q05;warm;2;2709,346;10
SF3;fuseki;Q05;warm;3;2737,914;10
SF3;fuseki;Q05;warm;4;2663,828;10
SF3;fuseki;Q05;warm;5;2700,742;10
SF3;fuseki;Q05;warm;6;2803,176;10
SF3;fuseki;Q05;warm;7;2670,749;10
SF3;fuseki;Q05;warm;8;2683,410;10
SF3;fuseki;Q05;warm;9;2722,625;10
SF3;fuseki;Q05;warm;10;2740,902;10
SF3;fuseki;Q05;warm;11;2942,169;10
SF3;fuseki;Q05;warm;12;2875,515;10
SF3;fuseki;Q05;warm;13;2718,876;10
SF3;fuseki;Q05;warm;14;2762,591;10
SF3;fuseki;Q05;warm;15;2705,929;10
SF3;fuseki;Q05;warm;16;2725,444;10
SF3;fuseki;Q05;warm;17;2696,404;10
SF3;fuseki;Q05;warm;18;2703,763;10
SF3;fuseki;Q05;warm;19;2724,950;10
SF3;fuseki;Q05;warm;20;2747,020;10
SF3;fuseki;Q05;warm;21;2845,859;10
SF3;fuseki;Q05;warm;22;2647,131;10
SF3;fuseki;Q05;warm;23;2651,861;10
SF3;fuseki;Q05;warm;24;2743,875;10
SF3;fuseki;Q05;warm;25;2663,124;10
SF3;fuseki;Q05;warm;26;2703,289;10
SF3;fuseki;Q05;warm;27;2891,644;10
SF3;fuseki;Q05;warm;28;2792,730;10
SF3;fuseki;Q05;warm;29;2752,580;10
SF3;fuseki;Q05;warm;30;2723,873;10
SF3;neo4j;Q05;warm;1;221,578;10
SF3;neo4j;Q05;warm;2;185,856;10
SF3;neo4j;Q05;warm;3;205,102;10
SF3;neo4j;Q05;warm;4;170,299;10
SF3;neo4j;Q05;warm;5;177,361;10
SF3;neo4j;Q05;warm;6;170,728;10
SF3;neo4j;Q05;warm;7;181,282;10
SF3;neo4j;Q05;warm;8;242,109;10
SF3;neo4j;Q05;warm;9;171,831;10
SF3;neo4j;Q05;warm;10;167,300;10
SF3;neo4j;Q05;warm;11;172,283;10
SF3;neo4j;Q05;warm;12;230,540;10
SF3;neo4j;Q05;warm;13;172,215;10
SF3;neo4j;Q05;warm;14;171,112;10
SF3;neo4j;Q05;warm;15;194,932;10
SF3;neo4j;Q05;warm;16;177,565;10
SF3;neo4j;Q05;warm;17;175,161;10
SF3;neo4j;Q05;warm;18;168,282;10
SF3;neo4j;Q05;warm;19;175,991;10
SF3;neo4j;Q05;warm;20;177,215;10
SF3;neo4j;Q05;warm;21;169,680;10
SF3;neo4j;Q05;warm;22;166,838;10
SF3;neo4j;Q05;warm;23;167,826;10
SF3;neo4j;Q05;warm;24;256,251;10
SF3;neo4j;Q05;warm;25;166,523;10
SF3;neo4j;Q05;warm;26;170,772;10
SF3;neo4j;Q05;warm;27;167,336;10
SF3;neo4j;Q05;warm;28;171,042;10
SF3;neo4j;Q05;warm;29;172,627;10
SF3;neo4j;Q05;warm;30;174,578;10
SF3;gql;Q05;warm;1;177,955;10
SF3;gql;Q05;warm;2;175,266;10
SF3;gql;Q05;warm;3;178,500;10
SF3;gql;Q05;warm;4;173,716;10
SF3;gql;Q05;warm;5;201,505;10
SF3;gql;Q05;warm;6;177,277;10
SF3;gql;Q05;warm;7;177,385;10
SF3;gql;Q05;warm;8;177,573;10
SF3;gql;Q05;warm;9;494,980;10
SF3;gql;Q05;warm;10;177,101;10
SF3;gql;Q05;warm;11;181,449;10
SF3;gql;Q05;warm;12;177,955;10
SF3;gql;Q05;warm;13;179,691;10
SF3;gql;Q05;warm;14;175,508;10
SF3;gql;Q05;warm;15;177,339;10
SF3;gql;Q05;warm;16;173,991;10
SF3;gql;Q05;warm;17;211,030;10
SF3;gql;Q05;warm;18;179,893;10
SF3;gql;Q05;warm;19;182,757;10
SF3;gql;Q05;warm;20;189,890;10
SF3;gql;Q05;warm;21;202,445;10
SF3;gql;Q05;warm;22;204,207;10
SF3;gql;Q05;warm;23;176,502;10
SF3;gql;Q05;warm;24;181,447;10
SF3;gql;Q05;warm;25;191,847;10
SF3;gql;Q05;warm;26;185,089;10
SF3;gql;Q05;warm;27;184,863;10
SF3;gql;Q05;warm;28;188,714;10
SF3;gql;Q05;warm;29;182,315;10
SF3;gql;Q05;warm;30;190,891;10
SF3;fuseki;Q06;warm;1;81988,949;10
SF3;fuseki;Q06;warm;2;83771,308;10
SF3;fuseki;Q06;warm;3;102273,017;10
SF3;fuseki;Q06;warm;4;80138,018;10
SF3;fuseki;Q06;warm;5;78968,131;10
SF3;fuseki;Q06;warm;6;79732,242;10
SF3;fuseki;Q06;warm;7;79412,957;10
SF3;fuseki;Q06;warm;8;83483,152;10
SF3;fuseki;Q06;warm;9;166473,806;10
SF3;fuseki;Q06;warm;10;201588,805;10
SF3;fuseki;Q06;warm;11;104019,315;10
SF3;fuseki;Q06;warm;12;105419,196;10
SF3;fuseki;Q06;warm;13;85962,340;10
SF3;fuseki;Q06;warm;14;76631,977;10
SF3;fuseki;Q06;warm;15;75758,128;10
SF3;fuseki;Q06;warm;16;82882,062;10
SF3;fuseki;Q06;warm;17;74730,280;10
SF3;fuseki;Q06;warm;18;93994,726;10
SF3;fuseki;Q06;warm;19;96878,793;10
SF3;fuseki;Q06;warm;20;101864,223;10
SF3;fuseki;Q06;warm;21;75824,509;10
SF3;fuseki;Q06;warm;22;118828,439;10
SF3;fuseki;Q06;warm;23;209643,886;10
SF3;fuseki;Q06;warm;24;142596,904;10
SF3;fuseki;Q06;warm;25;85737,516;10
SF3;fuseki;Q06;warm;26;98778,553;10
SF3;fuseki;Q06;warm;27;128368,591;10
SF3;fuseki;Q06;warm;28;179725,543;10
SF3;fuseki;Q06;warm;29;102012,708;10
SF3;fuseki;Q06;warm;30;77781,118;10
SF3;neo4j;Q06;warm;1;77503,444;10
SF3;neo4j;Q06;warm;2;73251,428;10
SF3;neo4j;Q06;warm;3;71639,955;10
SF3;neo4j;Q06;warm;4;71974,571;10
SF3;neo4j;Q06;warm;5;69764,840;10
SF3;neo4j;Q06;warm;6;69488,121;10
SF3;neo4j;Q06;warm;7;69274,528;10
SF3;neo4j;Q06;warm;8;70836,169;10
SF3;neo4j;Q06;warm;9;69726,522;10
SF3;neo4j;Q06;warm;10;68036,853;10
SF3;neo4j;Q06;warm;11;67854,040;10
SF3;neo4j;Q06;warm;12;68110,871;10
SF3;neo4j;Q06;warm;13;67884,722;10
SF3;neo4j;Q06;warm;14;67605,498;10
SF3;neo4j;Q06;warm;15;67394,974;10
SF3;neo4j;Q06;warm;16;67595,964;10
SF3;neo4j;Q06;warm;17;67511,077;10
SF3;neo4j;Q06;warm;18;67208,704;10
SF3;neo4j;Q06;warm;19;67104,654;10
SF3;neo4j;Q06;warm;20;67068,824;10
SF3;neo4j;Q06;warm;21;67654,364;10
SF3;neo4j;Q06;warm;22;67372,902;10
SF3;neo4j;Q06;warm;23;67224,467;10
SF3;neo4j;Q06;warm;24;67454,233;10
SF3;neo4j;Q06;warm;25;67301,149;10
SF3;neo4j;Q06;warm;26;67751,658;10
SF3;neo4j;Q06;warm;27;67477,406;10
SF3;neo4j;Q06;warm;28;67432,666;10
SF3;neo4j;Q06;warm;29;67527,362;10
SF3;neo4j;Q06;warm;30;67951,516;10
SF3;gql;Q06;warm;1;67397,633;10
SF3;gql;Q06;warm;2;69203,329;10
SF3;gql;Q06;warm;3;67870,704;10
SF3;gql;Q06;warm;4;69402,124;10
SF3;gql;Q06;warm;5;67642,612;10
SF3;gql;Q06;warm;6;67493,233;10
SF3;gql;Q06;warm;7;67356,423;10
SF3;gql;Q06;warm;8;68589,829;10
SF3;gql;Q06;warm;9;67810,994;10
SF3;gql;Q06;warm;10;67419,717;10
SF3;gql;Q06;warm;11;71879,264;10
SF3;gql;Q06;warm;12;67745,334;10
SF3;gql;Q06;warm;13;67999,154;10
SF3;gql;Q06;warm;14;67896,248;10
SF3;gql;Q06;warm;15;73095,804;10
SF3;gql;Q06;warm;16;67873,565;10
SF3;gql;Q06;warm;17;68152,639;10
SF3;gql;Q06;warm;18;67543,065;10
SF3;gql;Q06;warm;19;67839,578;10
SF3;gql;Q06;warm;20;67591,988;10
SF3;gql;Q06;warm;21;68047,267;10
SF3;gql;Q06;warm;22;68258,272;10
SF3;gql;Q06;warm;23;67612,758;10
SF3;gql;Q06;warm;24;67876,581;10
SF3;gql;Q06;warm;25;68429,828;10
SF3;gql;Q06;warm;26;68246,796;10
SF3;gql;Q06;warm;27;68489,993;10
SF3;gql;Q06;warm;28;68322,304;10
SF3;gql;Q06;warm;29;67815,619;10
SF3;gql;Q06;warm;30;69652,579;10
SF3;fuseki;Q07;warm;1;37640,736;10
SF3;fuseki;Q07;warm;2;37337,602;10
SF3;fuseki;Q07;warm;3;36721,137;10
SF3;fuseki;Q07;warm;4;37113,086;10
SF3;fuseki;Q07;warm;5;37242,340;10
SF3;fuseki;Q07;warm;6;36674,185;10
SF3;fuseki;Q07;warm;7;36792,143;10
SF3;fuseki;Q07;warm;8;37325,754;10
SF3;fuseki;Q07;warm;9;37355,565;10
SF3;fuseki;Q07;warm;10;36489,526;10
SF3;fuseki;Q07;warm;11;36752,718;10
SF3;fuseki;Q07;warm;12;36520,694;10
SF3;fuseki;Q07;warm;13;36601,403;10
SF3;fuseki;Q07;warm;14;37517,471;10
SF3;fuseki;Q07;warm;15;36456,055;10
SF3;fuseki;Q07;warm;16;36765,786;10
SF3;fuseki;Q07;warm;17;37160,244;10
SF3;fuseki;Q07;warm;18;36806,904;10
SF3;fuseki;Q07;warm;19;37067,988;10
SF3;fuseki;Q07;warm;20;36441,505;10
SF3;fuseki;Q07;warm;21;36602,797;10
SF3;fuseki;Q07;warm;22;38046,404;10
SF3;fuseki;Q07;warm;23;37072,000;10
SF3;fuseki;Q07;warm;24;36520,380;10
SF3;fuseki;Q07;warm;25;36953,660;10
SF3;fuseki;Q07;warm;26;36829,644;10
SF3;fuseki;Q07;warm;27;36655,404;10
SF3;fuseki;Q07;warm;28;36545,543;10
SF3;fuseki;Q07;warm;29;36906,456;10
SF3;fuseki;Q07;warm;30;36989,846;10
SF3;neo4j;Q07;warm;1;13,904;10
SF3;neo4j;Q07;warm;2;9,504;10
SF3;neo4j;Q07;warm;3;21,382;10
SF3;neo4j;Q07;warm;4;25,187;10
SF3;neo4j;Q07;warm;5;15,585;10
SF3;neo4j;Q07;warm;6;74,595;10
SF3;neo4j;Q07;warm;7;80,771;10
SF3;neo4j;Q07;warm;8;41,073;10
SF3;neo4j;Q07;warm;9;17,039;10
SF3;neo4j;Q07;warm;10;36,800;10
SF3;neo4j;Q07;warm;11;21,118;10
SF3;neo4j;Q07;warm;12;6,375;10
SF3;neo4j;Q07;warm;13;43,658;10
SF3;neo4j;Q07;warm;14;27,594;10
SF3;neo4j;Q07;warm;15;6,430;10
