scale_factor;engine;query;cache_mode;run_index;elapsed_ms;record_count
SF01;gql;Q03;cold;2;2758,955;10
SF01;gql;Q03;cold;3;2680,945;10
SF01;gql;Q03;cold;4;2756,106;10
SF01;gql;Q03;cold;5;2766,888;10
SF01;gql;Q03;cold;6;3780,693;10
SF01;gql;Q03;cold;7;2694,670;10
SF01;gql;Q03;cold;8;2780,220;10
SF01;gql;Q03;cold;9;2719,800;10
SF01;gql;Q03;cold;10;2693,728;10
SF01;gql;Q03;cold;11;2816,409;10
SF01;gql;Q03;cold;12;2673,350;10
SF01;gql;Q03;cold;13;2608,592;10
SF01;gql;Q03;cold;14;2717,325;10
SF01;gql;Q03;cold;15;2606,040;10
SF01;gql;Q03;cold;16;2552,160;10
SF01;gql;Q03;cold;17;2584,544;10
SF01;gql;Q03;cold;18;2638,384;10
SF01;gql;Q03;cold;19;2668,337;10
SF01;gql;Q03;cold;20;2813,534;10
SF01;gql;Q03;cold;21;2825,023;10
SF01;gql;Q03;cold;22;2715,854;10
SF01;gql;Q03;cold;23;2681,903;10
SF01;gql;Q03;cold;24;2764,153;10
SF01;gql;Q03;cold;25;2717,707;10
SF01;gql;Q03;cold;26;2717,206;10
SF01;gql;Q03;cold;27;2718,866;10
SF01;gql;Q03;cold;28;2689,811;10
SF01;gql;Q03;cold;29;2734,016;10
SF01;gql;Q03;cold;30;2615,822;10
SF01;fuseki;Q04;cold;1;615,690;10
SF01;fuseki;Q04;cold;2;694,663;10
SF01;fuseki;Q04;cold;3;402,818;10
SF01;fuseki;Q04;cold;4;420,353;10
SF01;fuseki;Q04;cold;5;414,460;10
SF01;fuseki;Q04;cold;6;340,963;10
SF01;fuseki;Q04;cold;7;338,441;10
SF01;fuseki;Q04;cold;8;316,725;10
SF01;fuseki;Q04;cold;9;360,587;10
SF01;fuseki;Q04;cold;10;321,924;10
SF01;fuseki;Q04;cold;11;327,967;10
SF01;fuseki;Q04;cold;12;332,985;10
SF01;fuseki;Q04;cold;13;340,555;10
SF01;fuseki;Q04;cold;14;321,848;10
SF01;fuseki;Q04;cold;15;321,749;10
SF01;fuseki;Q04;cold;16;360,982;10
SF01;fuseki;Q04;cold;17;431,971;10
SF01;fuseki;Q04;cold;18;498,382;10
SF01;fuseki;Q04;cold;19;400,533;10
SF01;fuseki;Q04;cold;20;468,169;10
SF01;fuseki;Q04;cold;21;365,083;10
SF01;fuseki;Q04;cold;22;336,354;10
SF01;fuseki;Q04;cold;23;415,658;10
SF01;fuseki;Q04;cold;24;320,759;10
SF01;fuseki;Q04;cold;25;337,890;10
SF01;fuseki;Q04;cold;26;330,621;10
SF01;fuseki;Q04;cold;27;320,488;10
SF01;fuseki;Q04;cold;28;325,432;10
SF01;fuseki;Q04;cold;29;312,984;10
SF01;fuseki;Q04;cold;30;342,843;10
SF01;neo4j;Q04;cold;1;2328,675;10
SF01;neo4j;Q04;cold;2;2375,620;10
SF01;neo4j;Q04;cold;3;2318,261;10
SF01;neo4j;Q04;cold;4;2360,617;10
SF01;neo4j;Q04;cold;5;2352,451;10
SF01;neo4j;Q04;cold;6;2398,821;10
SF01;neo4j;Q04;cold;7;2339,884;10
SF01;neo4j;Q04;cold;8;2337,439;10
SF01;neo4j;Q04;cold;9;2489,859;10
SF01;neo4j;Q04;cold;10;2386,408;10
SF01;neo4j;Q04;cold;11;2332,598;10
SF01;neo4j;Q04;cold;12;2361,829;10
SF01;neo4j;Q04;cold;13;2380,904;10
SF01;neo4j;Q04;cold;14;2462,744;10
SF01;neo4j;Q04;cold;15;2408,029;10
SF01;neo4j;Q04;cold;16;2444,394;10
SF01;neo4j;Q04;cold;17;2415,328;10
SF01;neo4j;Q04;cold;18;2436,318;10
SF01;neo4j;Q04;cold;19;2341,700;10
SF01;neo4j;Q04;cold;20;2394,020;10
SF01;neo4j;Q04;cold;21;2499,613;10
SF01;neo4j;Q04;cold;22;2369,208;10
SF01;neo4j;Q04;cold;23;3236,048;10
SF01;neo4j;Q04;cold;24;2349,259;10
SF01;neo4j;Q04;cold;25;2413,747;10
SF01;neo4j;Q04;cold;26;2517,559;10
SF01;neo4j;Q04;cold;27;2310,665;10
SF01;neo4j;Q04;cold;28;2413,683;10
SF01;neo4j;Q04;cold;29;2391,383;10
SF01;neo4j;Q04;cold;30;2443,375;10
SF01;gql;Q04;cold;1;2379,404;10
SF01;gql;Q04;cold;2;2450,985;10
SF01;gql;Q04;cold;3;2365,357;10
SF01;gql;Q04;cold;4;2408,488;10
SF01;gql;Q04;cold;5;2382,749;10
SF01;gql;Q04;cold;6;2497,046;10
SF01;gql;Q04;cold;7;2446,739;10
SF01;gql;Q04;cold;8;2366,196;10
SF01;gql;Q04;cold;9;2377,695;10
SF01;gql;Q04;cold;10;2352,856;10
SF01;gql;Q04;cold;11;2339,808;10
SF01;gql;Q04;cold;12;2330,249;10
SF01;gql;Q04;cold;13;2372,226;10
SF01;gql;Q04;cold;14;2424,490;10
SF01;gql;Q04;cold;15;2303,431;10
SF01;gql;Q04;cold;16;2229,851;10
SF01;gql;Q04;cold;17;2301,771;10
SF01;gql;Q04;cold;18;2321,686;10
SF01;gql;Q04;cold;19;2415,132;10
SF01;gql;Q04;cold;20;2383,893;10
SF01;gql;Q04;cold;21;2445,585;10
SF01;gql;Q04;cold;22;2392,956;10
SF01;gql;Q04;cold;23;2301,883;10
SF01;gql;Q04;cold;24;2388,335;10
SF01;gql;Q04;cold;25;2474,861;10
SF01;gql;Q04;cold;26;2345,637;10
SF01;gql;Q04;cold;27;2413,250;10
SF01;gql;Q04;cold;28;2348,909;10
SF01;gql;Q04;cold;29;2398,875;10
SF01;gql;Q04;cold;30;2786,871;10
SF01;fuseki;Q05;cold;1;1689,414;10
SF01;fuseki;Q05;cold;2;1631,570;10
SF01;fuseki;Q05;cold;3;1425,431;10
SF01;fuseki;Q05;cold;4;1500,271;10
SF01;fuseki;Q05;cold;5;1403,590;10
SF01;fuseki;Q05;cold;6;1372,761;10
SF01;fuseki;Q05;cold;7;1444,964;10
SF01;fuseki;Q05;cold;8;1432,655;10
SF01;fuseki;Q05;cold;9;1397,561;10
SF01;fuseki;Q05;cold;10;1396,739;10
SF01;fuseki;Q05;cold;11;1398,431;10
SF01;fuseki;Q05;cold;12;1559,952;10
SF01;fuseki;Q05;cold;13;1495,811;10
SF01;fuseki;Q05;cold;14;1546,451;10
SF01;fuseki;Q05;cold;15;1457,968;10
SF01;fuseki;Q05;cold;16;1487,013;10
SF01;fuseki;Q05;cold;17;1373,208;10
SF01;fuseki;Q05;cold;18;1501,716;10
SF01;fuseki;Q05;cold;19;1409,649;10
SF01;fuseki;Q05;cold;20;1380,187;10
SF01;fuseki;Q05;cold;21;1396,267;10
SF01;fuseki;Q05;cold;22;1510,424;10
SF01;fuseki;Q05;cold;23;1434,509;10
SF01;fuseki;Q05;cold;24;1423,675;10
SF01;fuseki;Q05;cold;25;1356,227;10
SF01;fuseki;Q05;cold;26;1464,087;10
SF01;fuseki;Q05;cold;27;1353,514;10
SF01;fuseki;Q05;cold;28;1393,957;10
SF01;fuseki;Q05;cold;29;1387,325;10
SF01;fuseki;Q05;cold;30;1483,271;10
SF01;neo4j;Q05;cold;1;2849,300;10
SF01;neo4j;Q05;cold;2;2892,262;10
SF01;neo4j;Q05;cold;3;2798,080;10
SF01;neo4j;Q05;cold;4;2842,010;10
SF01;neo4j;Q05;cold;5;2781,350;10
SF01;neo4j;Q05;cold;6;2877,456;10
SF01;neo4j;Q05;cold;7;2803,398;10
SF01;neo4j;Q05;cold;8;2894,201;10
SF01;neo4j;Q05;cold;9;2784,444;10
SF01;neo4j;Q05;cold;10;2839,868;10
SF01;neo4j;Q05;cold;11;2878,667;10
SF01;neo4j;Q05;cold;12;2780,889;10
SF01;neo4j;Q05;cold;13;2780,500;10
SF01;neo4j;Q05;cold;14;2872,335;10
SF01;neo4j;Q05;cold;15;2864,643;10
SF01;neo4j;Q05;cold;16;2848,400;10
SF01;neo4j;Q05;cold;17;2788,744;10
SF01;neo4j;Q05;cold;18;2908,099;10
SF01;neo4j;Q05;cold;19;2844,180;10
SF01;neo4j;Q05;cold;20;2777,581;10
SF01;neo4j;Q05;cold;21;2829,389;10
SF01;neo4j;Q05;cold;22;2818,241;10
SF01;neo4j;Q05;cold;23;2892,248;10
SF01;neo4j;Q05;cold;24;2902,373;10
SF01;neo4j;Q05;cold;25;3087,795;10
SF01;neo4j;Q05;cold;26;2783,325;10
SF01;neo4j;Q05;cold;27;2893,139;10
SF01;neo4j;Q05;cold;28;2851,670;10
SF01;neo4j;Q05;cold;29;2761,321;10
SF01;neo4j;Q05;cold;30;2865,381;10
SF01;gql;Q05;cold;1;2813,838;10
SF01;gql;Q05;cold;2;2812,705;10
SF01;gql;Q05;cold;3;2860,948;10
SF01;gql;Q05;cold;4;2743,784;10
SF01;gql;Q05;cold;5;2801,805;10
SF01;gql;Q05;cold;6;2817,873;10
SF01;gql;Q05;cold;7;2853,232;10
SF01;gql;Q05;cold;8;2827,069;10
SF01;gql;Q05;cold;9;2861,430;10
SF01;gql;Q05;cold;10;2829,210;10
SF01;gql;Q05;cold;11;2887,102;10
SF01;gql;Q05;cold;12;2715,629;10
SF01;gql;Q05;cold;13;2840,694;10
SF01;gql;Q05;cold;14;2776,938;10
SF01;gql;Q05;cold;15;2764,125;10
SF01;gql;Q05;cold;16;2807,824;10
SF01;gql;Q05;cold;17;2815,426;10
SF01;gql;Q05;cold;18;2783,808;10
SF01;gql;Q05;cold;19;2753,483;10
SF01;gql;Q05;cold;20;3037,562;10
SF01;gql;Q05;cold;21;2869,177;10
SF01;gql;Q05;cold;22;2808,716;10
SF01;gql;Q05;cold;23;2856,028;10
SF01;gql;Q05;cold;24;2975,302;10
SF01;gql;Q05;cold;25;3009,347;10
SF01;gql;Q05;cold;26;2858,038;10
SF01;gql;Q05;cold;27;2774,910;10
SF01;gql;Q05;cold;28;2715,116;10
SF01;gql;Q05;cold;29;2882,387;10
SF01;gql;Q05;cold;30;2813,779;10
SF01;fuseki;Q06;cold;1;5578,354;10
SF01;fuseki;Q06;cold;2;5537,863;10
SF01;fuseki;Q06;cold;3;5505,594;10
SF01;fuseki;Q06;cold;4;5671,345;10
SF01;fuseki;Q06;cold;5;5598,283;10
SF01;fuseki;Q06;cold;6;5593,619;10
SF01;fuseki;Q06;cold;7;5691,760;10
SF01;fuseki;Q06;cold;8;5731,668;10
SF01;fuseki;Q06;cold;9;5631,453;10
SF01;fuseki;Q06;cold;10;5537,388;10
SF01;fuseki;Q06;cold;11;5613,837;10
SF01;fuseki;Q06;cold;12;5596,666;10
SF01;fuseki;Q06;cold;13;5585,694;10
SF01;fuseki;Q06;cold;14;5517,359;10
SF01;fuseki;Q06;cold;15;5438,882;10
SF01;fuseki;Q06;cold;16;5572,618;10
SF01;fuseki;Q06;cold;17;5466,793;10
SF01;fuseki;Q06;cold;18;5659,222;10
SF01;fuseki;Q06;cold;19;5647,884;10
SF01;fuseki;Q06;cold;20;5505,884;10
SF01;fuseki;Q06;cold;21;5550,022;10
SF01;fuseki;Q06;cold;22;5521,777;10
SF01;fuseki;Q06;cold;23;5447,355;10
SF01;fuseki;Q06;cold;24;5483,498;10
SF01;fuseki;Q06;cold;25;5618,590;10
SF01;fuseki;Q06;cold;26;5520,933;10
SF01;fuseki;Q06;cold;27;5551,731;10
SF01;fuseki;Q06;cold;28;5423,586;10
SF01;fuseki;Q06;cold;29;5663,839;10
SF01;fuseki;Q06;cold;30;5497,985;10
SF01;neo4j;Q06;cold;1;2809,851;10
SF01;neo4j;Q06;cold;2;2863,473;10
SF01;neo4j;Q06;cold;3;2870,098;10
SF01;neo4j;Q06;cold;4;2769,535;10
SF01;neo4j;Q06;cold;5;2998,820;10
SF01;neo4j;Q06;cold;6;2962,381;10
SF01;neo4j;Q06;cold;7;2840,545;10
SF01;neo4j;Q06;cold;8;2876,784;10
SF01;neo4j;Q06;cold;9;3053,891;10
SF01;neo4j;Q06;cold;10;2885,150;10
SF01;neo4j;Q06;cold;11;2775,755;10
SF01;neo4j;Q06;cold;12;2784,257;10
SF01;neo4j;Q06;cold;13;2954,263;10
SF01;neo4j;Q06;cold;14;2983,044;10
SF01;neo4j;Q06;cold;15;2816,858;10
SF01;neo4j;Q06;cold;16;2837,040;10
SF01;neo4j;Q06;cold;17;2883,389;10
SF01;neo4j;Q06;cold;18;2969,347;10
SF01;neo4j;Q06;cold;19;2858,631;10
SF01;neo4j;Q06;cold;20;2869,770;10
SF01;neo4j;Q06;cold;21;2839,520;10
SF01;neo4j;Q06;cold;22;2858,552;10
SF01;neo4j;Q06;cold;23;2847,872;10
SF01;neo4j;Q06;cold;24;2820,573;10
SF01;neo4j;Q06;cold;25;2958,200;10
SF01;neo4j;Q06;cold;26;2857,929;10
SF01;neo4j;Q06;cold;27;2877,749;10
SF01;neo4j;Q06;cold;28;2918,580;10
SF01;neo4j;Q06;cold;29;2831,013;10
SF01;neo4j;Q06;cold;30;2863,127;10
SF01;gql;Q06;cold;1;2794,261;10
SF01;gql;Q06;cold;2;2837,099;10
SF01;gql;Q06;cold;3;2794,044;10
SF01;gql;Q06;cold;4;2837,485;10
SF01;gql;Q06;cold;5;2960,093;10
SF01;gql;Q06;cold;6;2861,155;10
SF01;gql;Q06;cold;7;2889,024;10
SF01;gql;Q06;cold;8;2899,832;10
SF01;gql;Q06;cold;9;2790,813;10
SF01;gql;Q06;cold;10;2866,249;10
SF01;gql;Q06;cold;11;2872,348;10
SF01;gql;Q06;cold;12;2956,128;10
SF01;gql;Q06;cold;13;2803,639;10
SF01;gql;Q06;cold;14;2978,211;10
SF01;gql;Q06;cold;15;2844,754;10
SF01;gql;Q06;cold;16;2798,378;10
SF01;gql;Q06;cold;17;2886,123;10
SF01;gql;Q06;cold;18;2850,576;10
SF01;gql;Q06;cold;19;2818,727;10
SF01;gql;Q06;cold;20;2908,104;10
SF01;gql;Q06;cold;21;2855,678;10
SF01;gql;Q06;cold;22;2947,845;10
SF01;gql;Q06;cold;23;2808,940;10
SF01;gql;Q06;cold;24;2845,036;10
SF01;gql;Q06;cold;25;2835,247;10
SF01;gql;Q06;cold;26;2913,737;10
SF01;gql;Q06;cold;27;2885,732;10
SF01;gql;Q06;cold;28;2883,358;10
SF01;gql;Q06;cold;29;2941,951;10
SF01;gql;Q06;cold;30;2914,064;10
SF01;fuseki;Q07;cold;1;2473,249;10
SF01;fuseki;Q07;cold;2;2500,548;10
SF01;fuseki;Q07;cold;3;2809,459;10
SF01;fuseki;Q07;cold;4;2538,331;10
SF01;fuseki;Q07;cold;5;2642,806;10
SF01;fuseki;Q07;cold;6;2708,050;10
SF01;fuseki;Q07;cold;7;2545,332;10
SF01;fuseki;Q07;cold;8;2605,876;10
SF01;fuseki;Q07;cold;9;2943,971;10
SF01;fuseki;Q07;cold;10;2624,721;10
SF01;fuseki;Q07;cold;11;2661,699;10
SF01;fuseki;Q07;cold;12;2815,016;10
SF01;fuseki;Q07;cold;13;2536,227;10
SF01;fuseki;Q07;cold;14;2720,492;10
SF01;fuseki;Q07;cold;15;2656,865;10
SF01;fuseki;Q07;cold;16;2791,605;10
SF01;fuseki;Q07;cold;17;2591,284;10
SF01;fuseki;Q07;cold;18;2560,431;10
SF01;fuseki;Q07;cold;19;2740,837;10
SF01;fuseki;Q07;cold;20;2612,133;10
SF01;fuseki;Q07;cold;21;2868,407;10
SF01;fuseki;Q07;cold;22;2727,003;10
SF01;fuseki;Q07;cold;23;2705,807;10
SF01;fuseki;Q07;cold;24;2690,176;10
SF01;fuseki;Q07;cold;25;2601,338;10
SF01;fuseki;Q07;cold;26;2838,735;10
SF01;fuseki;Q07;cold;27;2815,837;10
SF01;fuseki;Q07;cold;28;2646,127;10
SF01;fuseki;Q07;cold;29;2753,076;10
SF01;fuseki;Q07;cold;30;2645,830;10
SF01;neo4j;Q07;cold;1;2783,733;10
SF01;neo4j;Q07;cold;2;2771,225;10
SF01;neo4j;Q07;cold;3;2835,408;10
SF01;neo4j;Q07;cold;4;2771,033;10
SF01;neo4j;Q07;cold;5;2786,750;10
