scale_factor;engine;query;cache_mode;run_index;elapsed_ms;record_count
SF0.3;fuseki;Q04;warm;1;43,885;10
SF0.3;fuseki;Q04;warm;2;36,454;10
SF0.3;fuseki;Q04;warm;3;32,821;10
SF0.3;fuseki;Q04;warm;4;32,321;10
SF0.3;fuseki;Q04;warm;5;35,795;10
SF0.3;fuseki;Q04;warm;6;30,743;10
SF0.3;fuseki;Q04;warm;7;34,557;10
SF0.3;fuseki;Q04;warm;8;31,247;10
SF0.3;fuseki;Q04;warm;9;30,535;10
SF0.3;fuseki;Q04;warm;10;29,120;10
SF0.3;fuseki;Q04;warm;11;30,666;10
SF0.3;fuseki;Q04;warm;12;29,975;10
SF0.3;fuseki;Q04;warm;13;30,533;10
SF0.3;fuseki;Q04;warm;14;29,978;10
SF0.3;fuseki;Q04;warm;15;33,322;10
SF0.3;fuseki;Q04;warm;16;32,203;10
SF0.3;fuseki;Q04;warm;17;31,392;10
SF0.3;fuseki;Q04;warm;18;30,623;10
SF0.3;fuseki;Q04;warm;19;31,859;10
SF0.3;fuseki;Q04;warm;20;29,328;10
SF0.3;fuseki;Q04;warm;21;30,842;10
SF0.3;fuseki;Q04;warm;22;29,008;10
SF0.3;fuseki;Q04;warm;23;29,040;10
SF0.3;fuseki;Q04;warm;24;29,772;10
SF0.3;fuseki;Q04;warm;25;62,026;10
SF0.3;fuseki;Q04;warm;26;28,951;10
SF0.3;fuseki;Q04;warm;27;32,988;10
SF0.3;fuseki;Q04;warm;28;29,320;10
SF0.3;fuseki;Q04;warm;29;29,790;10
SF0.3;fuseki;Q04;warm;30;28,370;10
SF0.3;neo4j;Q04;warm;1;7,664;10
SF0.3;neo4j;Q04;warm;2;24,482;10
SF0.3;neo4j;Q04;warm;3;5,754;10
SF0.3;neo4j;Q04;warm;4;7,617;10
SF0.3;neo4j;Q04;warm;5;7,248;10
SF0.3;neo4j;Q04;warm;6;7,338;10
SF0.3;neo4j;Q04;warm;7;5,776;10
SF0.3;neo4j;Q04;warm;8;5,558;10
SF0.3;neo4j;Q04;warm;9;6,758;10
SF0.3;neo4j;Q04;warm;10;5,322;10
SF0.3;neo4j;Q04;warm;11;5,308;10
SF0.3;neo4j;Q04;warm;12;6,903;10
SF0.3;neo4j;Q04;warm;13;6,387;10
SF0.3;neo4j;Q04;warm;14;7,104;10
SF0.3;neo4j;Q04;warm;15;6,526;10
SF0.3;neo4j;Q04;warm;16;5,278;10
SF0.3;neo4j;Q04;warm;17;6,926;10
SF0.3;neo4j;Q04;warm;18;5,889;10
SF0.3;neo4j;Q04;warm;19;6,740;10
SF0.3;neo4j;Q04;warm;20;6,535;10
SF0.3;neo4j;Q04;warm;21;5,466;10
SF0.3;neo4j;Q04;warm;22;6,205;10
SF0.3;neo4j;Q04;warm;23;6,391;10
SF0.3;neo4j;Q04;warm;24;7,928;10
SF0.3;neo4j;Q04;warm;25;5,516;10
SF0.3;neo4j;Q04;warm;26;5,869;10
SF0.3;neo4j;Q04;warm;27;6,804;10
SF0.3;neo4j;Q04;warm;28;5,442;10
SF0.3;neo4j;Q04;warm;29;8,423;10
SF0.3;neo4j;Q04;warm;30;6,199;10
SF0.3;gql;Q04;warm;1;5,145;10
SF0.3;gql;Q04;warm;2;5,452;10
SF0.3;gql;Q04;warm;3;5,822;10
SF0.3;gql;Q04;warm;4;6,663;10
SF0.3;gql;Q04;warm;5;6,312;10
SF0.3;gql;Q04;warm;6;6,323;10
SF0.3;gql;Q04;warm;7;5,185;10
SF0.3;gql;Q04;warm;8;5,655;10
SF0.3;gql;Q04;warm;9;5,620;10
SF0.3;gql;Q04;warm;10;4,959;10
SF0.3;gql;Q04;warm;11;6,687;10
SF0.3;gql;Q04;warm;12;5,269;10
SF0.3;gql;Q04;warm;13;5,605;10
SF0.3;gql;Q04;warm;14;7,252;10
SF0.3;gql;Q04;warm;15;10,134;10
SF0.3;gql;Q04;warm;16;8,604;10
SF0.3;gql;Q04;warm;17;7,969;10
SF0.3;gql;Q04;warm;18;5,751;10
SF0.3;gql;Q04;warm;19;5,476;10
SF0.3;gql;Q04;warm;20;6,677;10
SF0.3;gql;Q04;warm;21;5,570;10
SF0.3;gql;Q04;warm;22;5,289;10
SF0.3;gql;Q04;warm;23;11,319;10
SF0.3;gql;Q04;warm;24;8,819;10
SF0.3;gql;Q04;warm;25;6,696;10
SF0.3;gql;Q04;warm;26;5,702;10
SF0.3;gql;Q04;warm;27;25,931;10
SF0.3;gql;Q04;warm;28;78,306;10
SF0.3;gql;Q04;warm;29;21,298;10
SF0.3;gql;Q04;warm;30;9,488;10
SF0.3;fuseki;Q05;warm;1;194,797;10
SF0.3;fuseki;Q05;warm;2;196,698;10
SF0.3;fuseki;Q05;warm;3;186,818;10
SF0.3;fuseki;Q05;warm;4;254,448;10
SF0.3;fuseki;Q05;warm;5;186,323;10
SF0.3;fuseki;Q05;warm;6;205,045;10
SF0.3;fuseki;Q05;warm;7;207,050;10
SF0.3;fuseki;Q05;warm;8;220,723;10
SF0.3;fuseki;Q05;warm;9;219,417;10
SF0.3;fuseki;Q05;warm;10;194,016;10
SF0.3;fuseki;Q05;warm;11;189,534;10
SF0.3;fuseki;Q05;warm;12;186,960;10
SF0.3;fuseki;Q05;warm;13;193,058;10
SF0.3;fuseki;Q05;warm;14;196,833;10
SF0.3;fuseki;Q05;warm;15;189,446;10
SF0.3;fuseki;Q05;warm;16;240,447;10
SF0.3;fuseki;Q05;warm;17;209,992;10
SF0.3;fuseki;Q05;warm;18;203,954;10
SF0.3;fuseki;Q05;warm;19;189,729;10
SF0.3;fuseki;Q05;warm;20;186,879;10
SF0.3;fuseki;Q05;warm;21;221,272;10
SF0.3;fuseki;Q05;warm;22;203,854;10
SF0.3;fuseki;Q05;warm;23;190,316;10
SF0.3;fuseki;Q05;warm;24;222,604;10
SF0.3;fuseki;Q05;warm;25;215,716;10
SF0.3;fuseki;Q05;warm;26;189,088;10
SF0.3;fuseki;Q05;warm;27;187,517;10
SF0.3;fuseki;Q05;warm;28;194,924;10
SF0.3;fuseki;Q05;warm;29;192,811;10
SF0.3;fuseki;Q05;warm;30;287,340;10
SF0.3;neo4j;Q05;warm;1;30,474;10
SF0.3;neo4j;Q05;warm;2;34,592;10
SF0.3;neo4j;Q05;warm;3;29,356;10
SF0.3;neo4j;Q05;warm;4;24,953;10
SF0.3;neo4j;Q05;warm;5;29,444;10
SF0.3;neo4j;Q05;warm;6;25,681;10
SF0.3;neo4j;Q05;warm;7;25,910;10
SF0.3;neo4j;Q05;warm;8;26,477;10
SF0.3;neo4j;Q05;warm;9;25,869;10
SF0.3;neo4j;Q05;warm;10;26,324;10
SF0.3;neo4j;Q05;warm;11;26,375;10
SF0.3;neo4j;Q05;warm;12;29,040;10
SF0.3;neo4j;Q05;warm;13;20,291;10
SF0.3;neo4j;Q05;warm;14;21,646;10
SF0.3;neo4j;Q05;warm;15;23,044;10
SF0.3;neo4j;Q05;warm;16;25,793;10
SF0.3;neo4j;Q05;warm;17;26,848;10
SF0.3;neo4j;Q05;warm;18;30,405;10
SF0.3;neo4j;Q05;warm;19;32,846;10
SF0.3;neo4j;Q05;warm;20;57,869;10
SF0.3;neo4j;Q05;warm;21;27,658;10
SF0.3;neo4j;Q05;warm;22;28,341;10
SF0.3;neo4j;Q05;warm;23;33,696;10
SF0.3;neo4j;Q05;warm;24;34,296;10
SF0.3;neo4j;Q05;warm;25;79,802;10
SF0.3;neo4j;Q05;warm;26;19,307;10
SF0.3;neo4j;Q05;warm;27;20,259;10
SF0.3;neo4j;Q05;warm;28;20,696;10
SF0.3;neo4j;Q05;warm;29;20,255;10
SF0.3;neo4j;Q05;warm;30;19,782;10
SF0.3;gql;Q05;warm;1;21,748;10
SF0.3;gql;Q05;warm;2;24,696;10
SF0.3;gql;Q05;warm;3;20,491;10
SF0.3;gql;Q05;warm;4;22,859;10
SF0.3;gql;Q05;warm;5;22,092;10
SF0.3;gql;Q05;warm;6;21,668;10
SF0.3;gql;Q05;warm;7;24,840;10
SF0.3;gql;Q05;warm;8;20,411;10
SF0.3;gql;Q05;warm;9;22,971;10
SF0.3;gql;Q05;warm;10;21,969;10
SF0.3;gql;Q05;warm;11;19,867;10
SF0.3;gql;Q05;warm;12;20,435;10
SF0.3;gql;Q05;warm;13;19,221;10
SF0.3;gql;Q05;warm;14;19,297;10
SF0.3;gql;Q05;warm;15;19,070;10
SF0.3;gql;Q05;warm;16;19,012;10
SF0.3;gql;Q05;warm;17;18,833;10
SF0.3;gql;Q05;warm;18;19,770;10
SF0.3;gql;Q05;warm;19;19,690;10
SF0.3;gql;Q05;warm;20;20,179;10
SF0.3;gql;Q05;warm;21;33,875;10
SF0.3;gql;Q05;warm;22;21,227;10
SF0.3;gql;Q05;warm;23;19,356;10
SF0.3;gql;Q05;warm;24;20,949;10
SF0.3;gql;Q05;warm;25;20,094;10
SF0.3;gql;Q05;warm;26;18,767;10
SF0.3;gql;Q05;warm;27;27,497;10
SF0.3;gql;Q05;warm;28;27,232;10
SF0.3;gql;Q05;warm;29;18,990;10
SF0.3;gql;Q05;warm;30;18,973;10
SF0.3;fuseki;Q06;warm;1;2340,602;10
SF0.3;fuseki;Q06;warm;2;2388,526;10
SF0.3;fuseki;Q06;warm;3;2482,916;10
SF0.3;fuseki;Q06;warm;4;2390,758;10
SF0.3;fuseki;Q06;warm;5;2387,842;10
SF0.3;fuseki;Q06;warm;6;2433,967;10
SF0.3;fuseki;Q06;warm;7;2390,446;10
SF0.3;fuseki;Q06;warm;8;2372,827;10
SF0.3;fuseki;Q06;warm;9;2392,873;10
SF0.3;fuseki;Q06;warm;10;2416,556;10
SF0.3;fuseki;Q06;warm;11;2433,764;10
SF0.3;fuseki;Q06;warm;12;2401,908;10
SF0.3;fuseki;Q06;warm;13;2379,858;10
SF0.3;fuseki;Q06;warm;14;2384,555;10
SF0.3;fuseki;Q06;warm;15;2380,725;10
SF0.3;fuseki;Q06;warm;16;2346,724;10
SF0.3;fuseki;Q06;warm;17;2401,885;10
SF0.3;fuseki;Q06;warm;18;2390,735;10
SF0.3;fuseki;Q06;warm;19;2332,460;10
SF0.3;fuseki;Q06;warm;20;2337,889;10
SF0.3;fuseki;Q06;warm;21;2365,379;10
SF0.3;fuseki;Q06;warm;22;2412,263;10
SF0.3;fuseki;Q06;warm;23;2441,091;10
SF0.3;fuseki;Q06;warm;24;2396,476;10
SF0.3;fuseki;Q06;warm;25;2349,642;10
SF0.3;fuseki;Q06;warm;26;2393,221;10
SF0.3;fuseki;Q06;warm;27;2322,222;10
SF0.3;fuseki;Q06;warm;28;2326,043;10
SF0.3;fuseki;Q06;warm;29;2341,518;10
SF0.3;fuseki;Q06;warm;30;2342,616;10
SF0.3;neo4j;Q06;warm;1;266,241;10
SF0.3;neo4j;Q06;warm;2;227,972;10
SF0.3;neo4j;Q06;warm;3;222,970;10
SF0.3;neo4j;Q06;warm;4;225,919;10
SF0.3;neo4j;Q06;warm;5;267,094;10
SF0.3;neo4j;Q06;warm;6;227,132;10
SF0.3;neo4j;Q06;warm;7;221,789;10
SF0.3;neo4j;Q06;warm;8;227,598;10
SF0.3;neo4j;Q06;warm;9;232,447;10
SF0.3;neo4j;Q06;warm;10;227,160;10
SF0.3;neo4j;Q06;warm;11;227,529;10
SF0.3;neo4j;Q06;warm;12;226,592;10
SF0.3;neo4j;Q06;warm;13;234,409;10
SF0.3;neo4j;Q06;warm;14;234,551;10
SF0.3;neo4j;Q06;warm;15;229,190;10
SF0.3;neo4j;Q06;warm;16;232,093;10
SF0.3;neo4j;Q06;warm;17;268,406;10
SF0.3;neo4j;Q06;warm;18;265,214;10
SF0.3;neo4j;Q06;warm;19;236,525;10
SF0.3;neo4j;Q06;warm;20;258,382;10
SF0.3;neo4j;Q06;warm;21;237,428;10
SF0.3;neo4j;Q06;warm;22;254,168;10
SF0.3;neo4j;Q06;warm;23;226,265;10
SF0.3;neo4j;Q06;warm;24;236,841;10
SF0.3;neo4j;Q06;warm;25;231,398;10
SF0.3;neo4j;Q06;warm;26;241,337;10
SF0.3;neo4j;Q06;warm;27;223,851;10
SF0.3;neo4j;Q06;warm;28;250,438;10
SF0.3;neo4j;Q06;warm;29;261,224;10
SF0.3;neo4j;Q06;warm;30;261,132;10
SF0.3;gql;Q06;warm;1;228,466;10
SF0.3;gql;Q06;warm;2;233,433;10
SF0.3;gql;Q06;warm;3;269,125;10
SF0.3;gql;Q06;warm;4;228,334;10
SF0.3;gql;Q06;warm;5;226,380;10
SF0.3;gql;Q06;warm;6;229,575;10
SF0.3;gql;Q06;warm;7;235,229;10
SF0.3;gql;Q06;warm;8;232,522;10
SF0.3;gql;Q06;warm;9;224,011;10
SF0.3;gql;Q06;warm;10;226,612;10
SF0.3;gql;Q06;warm;11;226,959;10
SF0.3;gql;Q06;warm;12;229,638;10
SF0.3;gql;Q06;warm;13;229,382;10
SF0.3;gql;Q06;warm;14;231,227;10
SF0.3;gql;Q06;warm;15;281,252;10
SF0.3;gql;Q06;warm;16;240,423;10
SF0.3;gql;Q06;warm;17;229,167;10
SF0.3;gql;Q06;warm;18;225,822;10
SF0.3;gql;Q06;warm;19;221,338;10
SF0.3;gql;Q06;warm;20;231,295;10
SF0.3;gql;Q06;warm;21;226,978;10
SF0.3;gql;Q06;warm;22;228,363;10
SF0.3;gql;Q06;warm;23;226,386;10
SF0.3;gql;Q06;warm;24;262,465;10
SF0.3;gql;Q06;warm;25;223,819;10
SF0.3;gql;Q06;warm;26;232,207;10
SF0.3;gql;Q06;warm;27;233,349;10
SF0.3;gql;Q06;warm;28;290,040;10
SF0.3;gql;Q06;warm;29;224,028;10
SF0.3;gql;Q06;warm;30;228,500;10
SF0.3;fuseki;Q07;warm;1;4078,623;10
SF0.3;fuseki;Q07;warm;2;4067,947;10
SF0.3;fuseki;Q07;warm;3;4132,135;10
SF0.3;fuseki;Q07;warm;4;4048,556;10
SF0.3;fuseki;Q07;warm;5;4091,054;10
SF0.3;fuseki;Q07;warm;6;4265,616;10
SF0.3;fuseki;Q07;warm;7;4073,089;10
