scale_factor;engine;query;cache_mode;run_index;elapsed_ms;record_count
SF0.1;fuseki;Q03;warm;25;99,202;10
SF0.1;fuseki;Q03;warm;26;100,033;10
SF0.1;fuseki;Q03;warm;27;101,053;10
SF0.1;fuseki;Q03;warm;28;103,974;10
SF0.1;fuseki;Q03;warm;29;103,512;10
SF0.1;fuseki;Q03;warm;30;127,802;10
SF0.1;neo4j;Q03;warm;1;23,593;10
SF0.1;neo4j;Q03;warm;2;15,127;10
SF0.1;neo4j;Q03;warm;3;20,018;10
SF0.1;neo4j;Q03;warm;4;19,971;10
SF0.1;neo4j;Q03;warm;5;28,290;10
SF0.1;neo4j;Q03;warm;6;29,094;10
SF0.1;neo4j;Q03;warm;7;13,050;10
SF0.1;neo4j;Q03;warm;8;28,601;10
SF0.1;neo4j;Q03;warm;9;90,223;10
SF0.1;neo4j;Q03;warm;10;36,766;10
SF0.1;neo4j;Q03;warm;11;16,807;10
SF0.1;neo4j;Q03;warm;12;11,078;10
SF0.1;neo4j;Q03;warm;13;22,109;10
SF0.1;neo4j;Q03;warm;14;17,187;10
SF0.1;neo4j;Q03;warm;15;32,683;10
SF0.1;neo4j;Q03;warm;16;12,448;10
SF0.1;neo4j;Q03;warm;17;14,108;10
SF0.1;neo4j;Q03;warm;18;18,704;10
SF0.1;neo4j;Q03;warm;19;7,945;10
SF0.1;neo4j;Q03;warm;20;23,866;10
SF0.1;neo4j;Q03;warm;21;21,179;10
SF0.1;neo4j;Q03;warm;22;23,083;10
SF0.1;neo4j;Q03;warm;23;33,003;10
SF0.1;neo4j;Q03;warm;24;27,023;10
SF0.1;neo4j;Q03;warm;25;32,976;10
SF0.1;neo4j;Q03;warm;26;38,218;10
SF0.1;neo4j;Q03;warm;27;57,770;10
SF0.1;neo4j;Q03;warm;28;9,802;10
SF0.1;neo4j;Q03;warm;29;8,949;10
SF0.1;neo4j;Q03;warm;30;26,295;10
SF0.1;gql;Q03;warm;1;146,847;10
SF0.1;gql;Q03;warm;2;11,179;10
SF0.1;gql;Q03;warm;3;142,059;10
SF0.1;gql;Q03;warm;4;35,497;10
SF0.1;gql;Q03;warm;5;16,940;10
SF0.1;gql;Q03;warm;6;21,460;10
SF0.1;gql;Q03;warm;7;9,216;10
SF0.1;gql;Q03;warm;8;117,311;10
SF0.1;gql;Q03;warm;9;17,681;10
SF0.1;gql;Q03;warm;10;8,379;10
SF0.1;gql;Q03;warm;11;8,285;10
SF0.1;gql;Q03;warm;12;67,135;10
SF0.1;gql;Q03;warm;13;113,786;10
SF0.1;gql;Q03;warm;14;7,522;10
SF0.1;gql;Q03;warm;15;8,757;10
SF0.1;gql;Q03;warm;16;15,231;10
SF0.1;gql;Q03;warm;17;13,622;10
SF0.1;gql;Q03;warm;18;9,880;10
SF0.1;gql;Q03;warm;19;8,889;10
SF0.1;gql;Q03;warm;20;9,842;10
SF0.1;gql;Q03;warm;21;16,298;10
SF0.1;gql;Q03;warm;22;127,816;10
SF0.1;gql;Q03;warm;23;7,973;10
SF0.1;gql;Q03;warm;24;9,808;10
SF0.1;gql;Q03;warm;25;11,935;10
SF0.1;gql;Q03;warm;26;136,243;10
SF0.1;gql;Q03;warm;27;551,851;10
SF0.1;gql;Q03;warm;28;142,098;10
SF0.1;gql;Q03;warm;29;30,744;10
SF0.1;gql;Q03;warm;30;9,243;10
SF0.1;fuseki;Q04;warm;1;16,857;10
SF0.1;fuseki;Q04;warm;2;16,852;10
SF0.1;fuseki;Q04;warm;3;18,050;10
SF0.1;fuseki;Q04;warm;4;251,982;10
SF0.1;fuseki;Q04;warm;5;212,023;10
SF0.1;fuseki;Q04;warm;6;18,327;10
SF0.1;fuseki;Q04;warm;7;220,789;10
SF0.1;fuseki;Q04;warm;8;19,208;10
SF0.1;fuseki;Q04;warm;9;267,285;10
SF0.1;fuseki;Q04;warm;10;16,341;10
SF0.1;fuseki;Q04;warm;11;18,657;10
SF0.1;fuseki;Q04;warm;12;16,207;10
SF0.1;fuseki;Q04;warm;13;16,307;10
SF0.1;fuseki;Q04;warm;14;16,722;10
SF0.1;fuseki;Q04;warm;15;18,656;10
SF0.1;fuseki;Q04;warm;16;27,734;10
SF0.1;fuseki;Q04;warm;17;24,694;10
SF0.1;fuseki;Q04;warm;18;21,921;10
SF0.1;fuseki;Q04;warm;19;23,836;10
SF0.1;fuseki;Q04;warm;20;18,789;10
SF0.1;fuseki;Q04;warm;21;19,792;10
SF0.1;fuseki;Q04;warm;22;18,673;10
SF0.1;fuseki;Q04;warm;23;60,894;10
SF0.1;fuseki;Q04;warm;24;19,988;10
SF0.1;fuseki;Q04;warm;25;20,720;10
SF0.1;fuseki;Q04;warm;26;19,385;10
SF0.1;fuseki;Q04;warm;27;19,127;10
SF0.1;fuseki;Q04;warm;28;20,155;10
SF0.1;fuseki;Q04;warm;29;21,213;10
SF0.1;fuseki;Q04;warm;30;39,588;10
SF0.1;neo4j;Q04;warm;1;10,307;10
SF0.1;neo4j;Q04;warm;2;11,146;10
SF0.1;neo4j;Q04;warm;3;25,511;10
SF0.1;neo4j;Q04;warm;4;8,725;10
SF0.1;neo4j;Q04;warm;5;12,703;10
SF0.1;neo4j;Q04;warm;6;11,785;10
SF0.1;neo4j;Q04;warm;7;10,299;10
SF0.1;neo4j;Q04;warm;8;12,172;10
SF0.1;neo4j;Q04;warm;9;11,884;10
SF0.1;neo4j;Q04;warm;10;11,142;10
SF0.1;neo4j;Q04;warm;11;10,756;10
SF0.1;neo4j;Q04;warm;12;12,028;10
SF0.1;neo4j;Q04;warm;13;12,834;10
SF0.1;neo4j;Q04;warm;14;12,762;10
SF0.1;neo4j;Q04;warm;15;10,644;10
SF0.1;neo4j;Q04;warm;16;52,453;10
SF0.1;neo4j;Q04;warm;17;80,704;10
SF0.1;neo4j;Q04;warm;18;54,313;10
SF0.1;neo4j;Q04;warm;19;20,872;10
SF0.1;neo4j;Q04;warm;20;6,217;10
SF0.1;neo4j;Q04;warm;21;19,991;10
SF0.1;neo4j;Q04;warm;22;10,984;10
SF0.1;neo4j;Q04;warm;23;53,651;10
SF0.1;neo4j;Q04;warm;24;7,486;10
SF0.1;neo4j;Q04;warm;25;6,644;10
SF0.1;neo4j;Q04;warm;26;10,733;10
SF0.1;neo4j;Q04;warm;27;20,421;10
SF0.1;neo4j;Q04;warm;28;16,206;10
SF0.1;neo4j;Q04;warm;29;13,685;10
SF0.1;neo4j;Q04;warm;30;29,375;10
SF0.1;gql;Q04;warm;1;10,490;10
SF0.1;gql;Q04;warm;2;19,094;10
SF0.1;gql;Q04;warm;3;7,539;10
SF0.1;gql;Q04;warm;4;9,469;10
SF0.1;gql;Q04;warm;5;6,341;10
SF0.1;gql;Q04;warm;6;7,210;10
SF0.1;gql;Q04;warm;7;25,114;10
SF0.1;gql;Q04;warm;8;21,726;10
SF0.1;gql;Q04;warm;9;7,275;10
SF0.1;gql;Q04;warm;10;8,089;10
SF0.1;gql;Q04;warm;11;5,796;10
SF0.1;gql;Q04;warm;12;9,138;10
SF0.1;gql;Q04;warm;13;5,826;10
SF0.1;gql;Q04;warm;14;22,674;10
SF0.1;gql;Q04;warm;15;5,958;10
SF0.1;gql;Q04;warm;16;7,161;10
SF0.1;gql;Q04;warm;17;6,452;10
SF0.1;gql;Q04;warm;18;7,415;10
SF0.1;gql;Q04;warm;19;7,479;10
SF0.1;gql;Q04;warm;20;10,021;10
SF0.1;gql;Q04;warm;21;7,111;10
SF0.1;gql;Q04;warm;22;6,805;10
SF0.1;gql;Q04;warm;23;7,078;10
SF0.1;gql;Q04;warm;24;6,464;10
SF0.1;gql;Q04;warm;25;6,206;10
SF0.1;gql;Q04;warm;26;6,648;10
SF0.1;gql;Q04;warm;27;6,686;10
SF0.1;gql;Q04;warm;28;6,955;10
SF0.1;gql;Q04;warm;29;7,580;10
SF0.1;gql;Q04;warm;30;6,414;10
SF0.1;fuseki;Q05;warm;1;257,546;10
SF0.1;fuseki;Q05;warm;2;205,110;10
SF0.1;fuseki;Q05;warm;3;211,189;10
SF0.1;fuseki;Q05;warm;4;196,844;10
SF0.1;fuseki;Q05;warm;5;220,745;10
SF0.1;fuseki;Q05;warm;6;217,562;10
SF0.1;fuseki;Q05;warm;7;250,260;10
SF0.1;fuseki;Q05;warm;8;258,177;10
SF0.1;fuseki;Q05;warm;9;216,995;10
SF0.1;fuseki;Q05;warm;10;223,851;10
SF0.1;fuseki;Q05;warm;11;344,346;10
SF0.1;fuseki;Q05;warm;12;190,695;10
SF0.1;fuseki;Q05;warm;13;240,304;10
SF0.1;fuseki;Q05;warm;14;219,494;10
SF0.1;fuseki;Q05;warm;15;201,446;10
SF0.1;fuseki;Q05;warm;16;209,802;10
SF0.1;fuseki;Q05;warm;17;192,056;10
SF0.1;fuseki;Q05;warm;18;213,142;10
SF0.1;fuseki;Q05;warm;19;211,841;10
SF0.1;fuseki;Q05;warm;20;178,314;10
SF0.1;fuseki;Q05;warm;21;193,808;10
SF0.1;fuseki;Q05;warm;22;193,516;10
SF0.1;fuseki;Q05;warm;23;175,970;10
SF0.1;fuseki;Q05;warm;24;194,012;10
SF0.1;fuseki;Q05;warm;25;196,540;10
SF0.1;fuseki;Q05;warm;26;278,816;10
SF0.1;fuseki;Q05;warm;27;207,748;10
SF0.1;fuseki;Q05;warm;28;183,799;10
SF0.1;fuseki;Q05;warm;29;181,414;10
SF0.1;fuseki;Q05;warm;30;177,010;10
SF0.1;neo4j;Q05;warm;1;13,573;10
SF0.1;neo4j;Q05;warm;2;15,748;10
SF0.1;neo4j;Q05;warm;3;13,863;10
SF0.1;neo4j;Q05;warm;4;14,204;10
SF0.1;neo4j;Q05;warm;5;13,140;10
SF0.1;neo4j;Q05;warm;6;20,314;10
SF0.1;neo4j;Q05;warm;7;14,068;10
SF0.1;neo4j;Q05;warm;8;18,546;10
SF0.1;neo4j;Q05;warm;9;20,492;10
SF0.1;neo4j;Q05;warm;10;20,793;10
SF0.1;neo4j;Q05;warm;11;18,873;10
SF0.1;neo4j;Q05;warm;12;20,496;10
SF0.1;neo4j;Q05;warm;13;35,068;10
SF0.1;neo4j;Q05;warm;14;19,558;10
SF0.1;neo4j;Q05;warm;15;21,336;10
SF0.1;neo4j;Q05;warm;16;18,258;10
SF0.1;neo4j;Q05;warm;17;41,180;10
SF0.1;neo4j;Q05;warm;18;32,457;10
SF0.1;neo4j;Q05;warm;19;33,201;10
SF0.1;neo4j;Q05;warm;20;83,495;10
SF0.1;neo4j;Q05;warm;21;74,608;10
SF0.1;neo4j;Q05;warm;22;33,722;10
SF0.1;neo4j;Q05;warm;23;20,063;10
SF0.1;neo4j;Q05;warm;24;18,629;10
SF0.1;neo4j;Q05;warm;25;30,450;10
SF0.1;neo4j;Q05;warm;26;24,403;10
SF0.1;neo4j;Q05;warm;27;55,392;10
SF0.1;neo4j;Q05;warm;28;27,500;10
SF0.1;neo4j;Q05;warm;29;20,296;10
SF0.1;neo4j;Q05;warm;30;16,956;10
SF0.1;gql;Q05;warm;1;28,516;10
SF0.1;gql;Q05;warm;2;18,708;10
SF0.1;gql;Q05;warm;3;16,511;10
SF0.1;gql;Q05;warm;4;17,891;10
SF0.1;gql;Q05;warm;5;17,040;10
SF0.1;gql;Q05;warm;6;14,756;10
SF0.1;gql;Q05;warm;7;16,846;10
SF0.1;gql;Q05;warm;8;80,703;10
SF0.1;gql;Q05;warm;9;19,568;10
SF0.1;gql;Q05;warm;10;19,713;10
SF0.1;gql;Q05;warm;11;17,926;10
SF0.1;gql;Q05;warm;12;17,694;10
SF0.1;gql;Q05;warm;13;102,328;10
SF0.1;gql;Q05;warm;14;47,562;10
SF0.1;gql;Q05;warm;15;15,872;10
SF0.1;gql;Q05;warm;16;16,052;10
SF0.1;gql;Q05;warm;17;17,914;10
SF0.1;gql;Q05;warm;18;28,146;10
SF0.1;gql;Q05;warm;19;29,675;10
SF0.1;gql;Q05;warm;20;18,401;10
SF0.1;gql;Q05;warm;21;18,293;10
SF0.1;gql;Q05;warm;22;19,960;10
SF0.1;gql;Q05;warm;23;11,909;10
SF0.1;gql;Q05;warm;24;11,971;10
SF0.1;gql;Q05;warm;25;13,647;10
SF0.1;gql;Q05;warm;26;39,223;10
SF0.1;gql;Q05;warm;27;12,990;10
SF0.1;gql;Q05;warm;28;15,846;10
SF0.1;gql;Q05;warm;29;48,559;10
SF0.1;gql;Q05;warm;30;33,123;10
SF0.1;fuseki;Q06;warm;1;895,794;10
SF0.1;fuseki;Q06;warm;2;880,337;10
SF0.1;fuseki;Q06;warm;3;889,726;10
SF0.1;fuseki;Q06;warm;4;921,424;10
SF0.1;fuseki;Q06;warm;5;888,197;10
SF0.1;fuseki;Q06;warm;6;953,485;10
SF0.1;fuseki;Q06;warm;7;910,031;10
SF0.1;fuseki;Q06;warm;8;895,236;10
SF0.1;fuseki;Q06;warm;9;880,389;10
SF0.1;fuseki;Q06;warm;10;896,302;10
SF0.1;fuseki;Q06;warm;11;927,362;10
SF0.1;fuseki;Q06;warm;12;879,078;10
SF0.1;fuseki;Q06;warm;13;883,733;10
SF0.1;fuseki;Q06;warm;14;877,656;10
SF0.1;fuseki;Q06;warm;15;889,802;10
SF0.1;fuseki;Q06;warm;16;937,287;10
SF0.1;fuseki;Q06;warm;17;885,326;10
SF0.1;fuseki;Q06;warm;18;898,145;10
SF0.1;fuseki;Q06;warm;19;945,246;10
SF0.1;fuseki;Q06;warm;20;930,315;10
SF0.1;fuseki;Q06;warm;21;920,284;10
SF0.1;fuseki;Q06;warm;22;895,899;10
SF0.1;fuseki;Q06;warm;23;902,694;10
SF0.1;fuseki;Q06;warm;24;883,876;10
SF0.1;fuseki;Q06;warm;25;879,110;10
SF0.1;fuseki;Q06;warm;26;876,369;10
SF0.1;fuseki;Q06;warm;27;970,550;10
SF0.1;fuseki;Q06;warm;28;927,689;10
SF0.1;fuseki;Q06;warm;29;893,098;10
SF0.1;fuseki;Q06;warm;30;911,078;10
SF0.1;neo4j;Q06;warm;1;64,612;10
SF0.1;neo4j;Q06;warm;2;66,270;10
SF0.1;neo4j;Q06;warm;3;70,381;10
SF0.1;neo4j;Q06;warm;4;63,911;10
SF0.1;neo4j;Q06;warm;5;68,430;10
SF0.1;neo4j;Q06;warm;6;65,928;10
SF0.1;neo4j;Q06;warm;7;85,058;10
SF0.1;neo4j;Q06;warm;8;69,037;10
SF0.1;neo4j;Q06;warm;9;71,115;10
SF0.1;neo4j;Q06;warm;10;73,697;10
SF0.1;neo4j;Q06;warm;11;69,939;10
SF0.1;neo4j;Q06;warm;12;75,120;10
SF0.1;neo4j;Q06;warm;13;73,960;10
SF0.1;neo4j;Q06;warm;14;70,647;10
SF0.1;neo4j;Q06;warm;15;66,455;10
SF0.1;neo4j;Q06;warm;16;65,972;10
SF0.1;neo4j;Q06;warm;17;64,508;10
SF0.1;neo4j;Q06;warm;18;66,133;10
SF0.1;neo4j;Q06;warm;19;61,584;10
SF0.1;neo4j;Q06;warm;20;65,358;10
SF0.1;neo4j;Q06;warm;21;63,264;10
SF0.1;neo4j;Q06;warm;22;63,705;10
SF0.1;neo4j;Q06;warm;23;63,574;10
SF0.1;neo4j;Q06;warm;24;64,959;10
SF0.1;neo4j;Q06;warm;25;62,898;10
SF0.1;neo4j;Q06;warm;26;63,884;10
SF0.1;neo4j;Q06;warm;27;427,347;10
SF0.1;neo4j;Q06;warm;28;67,743;10
SF0.1;neo4j;Q06;warm;29;64,530;10
SF0.1;neo4j;Q06;warm;30;64,953;10
SF0.1;gql;Q06;warm;1;64,172;10
SF0.1;gql;Q06;warm;2;65,346;10
SF0.1;gql;Q06;warm;3;64,162;10
SF0.1;gql;Q06;warm;4;67,298;10
SF0.1;gql;Q06;warm;5;65,873;10
SF0.1;gql;Q06;warm;6;67,893;10
SF0.1;gql;Q06;warm;7;68,125;10
SF0.1;gql;Q06;warm;8;65,877;10
SF0.1;gql;Q06;warm;9;69,964;10
SF0.1;gql;Q06;warm;10;67,389;10
SF0.1;gql;Q06;warm;11;65,451;10
SF0.1;gql;Q06;warm;12;75,908;10
SF0.1;gql;Q06;warm;13;64,961;10
SF0.1;gql;Q06;warm;14;65,473;10
SF0.1;gql;Q06;warm;15;65,433;10
SF0.1;gql;Q06;warm;16;64,510;10
SF0.1;gql;Q06;warm;17;63,421;10
SF0.1;gql;Q06;warm;18;66,162;10
SF0.1;gql;Q06;warm;19;67,260;10
SF0.1;gql;Q06;warm;20;72,492;10
SF0.1;gql;Q06;warm;21;85,937;10
SF0.1;gql;Q06;warm;22;71,892;10
SF0.1;gql;Q06;warm;23;78,319;10
SF0.1;gql;Q06;warm;24;75,305;10
SF0.1;gql;Q06;warm;25;265,769;10
SF0.1;gql;Q06;warm;26;115,188;10
SF0.1;gql;Q06;warm;27;86,816;10
SF0.1;gql;Q06;warm;28;86,319;10
SF0.1;gql;Q06;warm;29;211,217;10
SF0.1;gql;Q06;warm;30;71,584;10
SF0.1;fuseki;Q07;warm;1;1532,068;10
SF0.1;fuseki;Q07;warm;2;1521,151;10
SF0.1;fuseki;Q07;warm;3;1469,337;10
SF0.1;fuseki;Q07;warm;4;1499,746;10
SF0.1;fuseki;Q07;warm;5;1516,166;10
SF0.1;fuseki;Q07;warm;6;1484,969;10
SF0.1;fuseki;Q07;warm;7;1463,231;10
SF0.1;fuseki;Q07;warm;8;1474,288;10
SF0.1;fuseki;Q07;warm;9;1471,997;10
